,Post Code,City,Region,Area,Population,Density
1348,3781,Lauenen,Canton of Bern,23.4,232,9.914529914529915
1349,3782,Lauenen,Canton of Bern,58.9,851,14.448217317487266
1350,3783,,Canton of Bern,12.2,456,37.37704918032787
1351,3784,Feutersoey,Canton of Bern,26.0,484,18.615384615384617
1352,3785,Gsteig bei Gstaad,Canton of Bern,36.5,519,14.219178082191782
1353,3792,,Canton of Bern,28.4,1892,66.61971830985915
1354,3800,Unterseen,Canton of Bern,29.7,15923,536.1279461279462
1355,3801,Kleine Scheidegg,Canton of Bern,,,
1356,3802,Interlaken,Canton of Bern,,,
1357,3803,,Canton of Bern,28.0,1101,39.32142857142857
1358,3804,Habkern,Canton of Bern,51.1,622,12.172211350293543
1359,3805,,Canton of Bern,3.079,831,269.8928223449172
1360,3806,Bönigen,Canton of Bern,18.4,2568,139.56521739130437
1361,3807,,Canton of Bern,30.7,413,13.452768729641694
1362,3812,,Canton of Bern,13.5,2697,199.77777777777777
1363,3813,,Canton of Bern,19.2,88,4.583333333333334
1364,3814,,Canton of Bern,9.1,426,46.81318681318682
1365,3815,Gündlischwand,Canton of Bern,16.9,351,20.76923076923077
1366,3816,,Canton of Bern,17.7,373,21.073446327683616
1367,3818,Grindelwald,Canton of Bern,166.5,3596,21.5975975975976
1368,3822,,Canton of Bern,21.0,838,39.904761904761905
1369,3823,,Canton of Bern,32.0,811,25.34375
1370,3824,Stechelberg,Canton of Bern,60.2,198,3.2890365448504983
1371,3825,Mürren,Canton of Bern,30.7,339,11.042345276872965
1372,3826,Gimmelwald,Canton of Bern,19.4,93,4.7938144329896915
1373,3852,Ringgenberg,Canton of Bern,7.7,1718,223.11688311688312
1374,3853,,Canton of Bern,7.1,370,52.11267605633803
1375,3854,Iseltwald,Canton of Bern,25.7,436,16.964980544747082
1376,3855,Brienz,Canton of Bern,62.3,3912,62.792937399678976
1377,3856,Brienzwiler,Canton of Bern,7.7,487,63.246753246753244
1378,3857,,Canton of Bern,7.2,269,37.36111111111111
1379,3858,,Canton of Bern,8.8,543,61.704545454545446
1380,3860,,Canton of Bern,74.4,4956,66.61290322580645
1381,3862,Innertkirchen,Canton of Bern,119.8,848,7.078464106844741
1382,3863,Stein,Canton of Bern,116.1,221,1.9035314384151594
1383,3864,Handegg,Canton of Bern,200.8,246,1.2250996015936255
1384,4536,Attiswil,Canton of Bern,7.6,1559,205.13157894736844
1385,4537,,Canton of Bern,7.3,2478,339.45205479452056
1386,4538,,Canton of Bern,8.5,1826,214.8235294117647
1387,4539,,Canton of Bern,8.8,740,84.09090909090908
1388,4564,,Canton of Bern,3.348,1569,468.6379928315412
1389,4704,Niederbipp,Canton of Bern,19.7,5185,263.1979695431472
1390,4900,Langenthal,Canton of Bern,14.5,15271,1053.1724137931035
1391,4901,Langenthal,Canton of Bern,,,
1392,4902,Langenthal,Canton of Bern,,,
1393,4911,,Canton of Bern,3.807,533,140.00525348043078
1394,4912,,Canton of Bern,9.6,4772,497.08333333333337
1395,4913,,Canton of Bern,4.782,689,144.08197406942702
1396,4914,Roggwil Bern,Canton of Bern,7.8,4254,545.3846153846154
1397,4916,Untersteckholz,Canton of Bern,2.752,147,53.41569767441861
1398,4917,,Canton of Bern,13.1,1652,126.10687022900764
1399,4919,,Canton of Bern,2.011,175,87.0213823968175
1400,4922,,Canton of Bern,9.9,3487,352.22222222222223
1401,4923,,Canton of Bern,4.853,1676,345.35338965588295
1402,4924,,Canton of Bern,3.891,420,107.9414032382421
1403,4932,Gutenburg Switzerland,Canton of Bern,7.2,2843,394.8611111111111
1404,4933,,Canton of Bern,3.979,571,143.5033928122644
1405,4934,,Canton of Bern,14.9,2304,154.63087248322148
1406,4935,Leimiswil,Canton of Bern,4.383,337,76.88797627195984
1407,4936,Kleindietwil,Canton of Bern,2.939,558,189.86049676760803
1408,4937,,Canton of Bern,8.9,787,88.42696629213482
1409,4938,,Canton of Bern,11.1,2000,180.18018018018017
1410,4942,Walterswil Bern,Canton of Bern,6.2,360,58.064516129032256
1411,4943,,Canton of Bern,4.211,257,61.030634053668955
1412,4944,,Canton of Bern,4.086,422,103.27949094468917
1413,4950,,Canton of Bern,12.3,4773,388.04878048780483
1414,4952,,Canton of Bern,11.3,1378,121.94690265486724
1415,4953,,Canton of Bern,4.917,321,65.2837095790116
1416,4954,,Canton of Bern,11.6,1060,91.37931034482759
1417,4955,,Canton of Bern,9.3,738,79.35483870967741
1418,6083,,Canton of Bern,7.3,367,50.273972602739725
1419,6084,,Canton of Bern,7.9,119,15.063291139240505
1420,6085,,Canton of Bern,1.836,295,160.67538126361654
1421,6086,Hasliberg-Reuti,Canton of Bern,24.7,320,12.955465587044534
1422,6197,,Canton of Bern,45.1,995,22.06208425720621
1423,4000,Basel,Basel-Stadt,,108,
1424,4001,Basel,Basel-Stadt,0.56146,310,552.1319417233641
1425,4002,Basel,Basel-Stadt,,,
1426,4003,Basel,Basel-Stadt,,,
1427,4004,Basel,Basel-Stadt,,,
1428,4005,Basel,Basel-Stadt,,,
1429,4007,Basel,Basel-Stadt,,,
1430,4008,Basel,Basel-Stadt,,,
1431,4009,Basel,Basel-Stadt,,,
1432,4010,Basel,Basel-Stadt,,,
1433,4011,Basel,Basel-Stadt,,,
1434,4012,Basel,Basel-Stadt,,,
1435,4013,Basel,Basel-Stadt,,,
1436,4015,Basel,Basel-Stadt,,,
1437,4016,Basel,Basel-Stadt,,,
1438,4017,Basel,Basel-Stadt,,,
1439,4018,Basel,Basel-Stadt,,,
1440,4019,Basel,Basel-Stadt,,,
1441,4020,Basel,Basel-Stadt,,,
1442,4023,Basel,Basel-Stadt,,,
1443,4024,Basel,Basel-Stadt,,,
1444,4025,Basel,Basel-Stadt,,,
1445,4030,Basel,Basel-Stadt,,,
1446,4031,Basel,Basel-Stadt,0.62025,,
1447,4032,Basel,Basel-Stadt,,,
1448,4033,Basel,Basel-Stadt,,,
1449,4034,Basel,Basel-Stadt,,,
1450,4035,Basel,Basel-Stadt,,,
1451,4039,Basel,Basel-Stadt,,,
1452,4040,,Basel-Landschaft,,,
1453,4041,Basel,Basel-Stadt,,,
1454,4042,,Basel-Landschaft,,,
1455,4051,Basel,Basel-Stadt,1.513,9471,6259.748843357568
1456,4052,Basel,Basel-Stadt,4.373,21710,4964.5552252458265
1457,4053,Basel,Basel-Stadt,1.854,21179,11423.408845738943
1458,4054,Basel,Basel-Stadt,1.931,18833,9752.97773174521
1459,4055,Basel,Basel-Stadt,1.528,21996,14395.287958115183
1460,4056,Basel,Basel-Stadt,2.593,20841,8037.408407250289
1461,4057,Basel,Basel-Stadt,3.512,26744,7615.03416856492
1462,4058,Basel,Basel-Stadt,4.926,25782,5233.861144945188
1463,4059,Basel,Basel-Stadt,2.129,6591,3095.8196336308124
1464,4065,Basel,Basel-Stadt,,,
1465,4070,Basel,Basel-Stadt,,,
1466,4075,Basel,Basel-Stadt,,,
1467,4078,Basel,Basel-Stadt,,,
1468,4080,Basel,Basel-Stadt,,,
1469,4081,Basel,Basel-Stadt,,,
1470,4082,Basel,Basel-Stadt,,,
1471,4083,Basel,Basel-Stadt,,,
1472,4084,Basel,Basel-Stadt,,,
1473,4085,Basel,Basel-Stadt,,,
1474,4086,Basel,Basel-Stadt,,,
1475,4087,Basel,Basel-Stadt,,,
1476,4088,Basel,Basel-Stadt,,,
1477,4089,Basel,Basel-Stadt,,,
1478,4091,Basel,Basel-Stadt,,,
1479,4092,Basel,Basel-Stadt,,,
1480,4093,Basel,Basel-Stadt,,,
1481,4094,Basel,Basel-Stadt,,,
1482,4095,Basel,Basel-Stadt,,,
1483,4096,Basel,Basel-Stadt,,,
1484,4101,Basel,Basel-Stadt,0.52753,54,102.36384660588023
1485,4102,Binningen Switzerland,Basel-Landschaft,4.409,15637,3546.6092084372876
1486,4103,,Basel-Landschaft,3.016,6860,2274.5358090185678
1487,4104,Oberwil Basel-Landschaft,Basel-Landschaft,7.9,11273,1426.9620253164555
1488,4106,,Basel-Landschaft,7.7,9903,1286.103896103896
1489,4125,,,10.9,21946,2013.394495412844
1490,4126,Bettingen,Basel-Stadt,2.22,1288,580.1801801801802
1491,4127,Birsfelden,Basel-Landschaft,2.668,10589,3968.8905547226386
1492,4132,Muttenz,Basel-Landschaft,16.5,17569,1064.7878787878788
1493,4142,Münchenstein,Basel-Landschaft,6.6,12098,1833.0303030303032
1494,4153,Reinach Basel-Landschaft,Basel-Landschaft,7.0,19703,2814.714285714286
1495,2814,,Basel-Landschaft,6.6,271,41.06060606060606
1496,4020,Basel,Basel-Stadt,,,
1497,4023,Basel,Basel-Stadt,,,
1498,4040,,Basel-Landschaft,,,
1499,4042,,Basel-Landschaft,,,
1500,4102,Binningen Switzerland,Basel-Landschaft,4.409,15637,3546.6092084372876
1501,4103,,Basel-Landschaft,3.016,6860,2274.5358090185678
1502,4104,Oberwil Basel-Landschaft,Basel-Landschaft,7.9,11273,1426.9620253164555
1503,4105,,Basel-Landschaft,4.126,3555,861.6093068347067
1504,4106,,Basel-Landschaft,7.7,9903,1286.103896103896
1505,4107,,Basel-Landschaft,6.3,5587,886.8253968253969
1506,4112,,Canton of Solothurn,2.888,2403,832.0637119113574
1507,4116,Metzerlen-Mariastein,Basel-Landschaft,6.7,746,111.34328358208955
1508,4117,,Basel-Landschaft,2.833,271,95.6583127426756
1509,4123,Allschwil,Basel-Landschaft,8.9,21654,2433.0337078651683
1510,4124,,Basel-Landschaft,1.337,1481,1107.7038145100973
1511,4127,Birsfelden,Basel-Landschaft,2.668,10589,3968.8905547226386
1512,4132,Muttenz,Basel-Landschaft,16.5,17569,1064.7878787878788
1513,4133,Pratteln,Basel-Landschaft,10.7,16484,1540.5607476635514
1514,4142,Münchenstein,Basel-Landschaft,6.6,12098,1833.0303030303032
1515,4143,,Canton of Solothurn,5.8,6795,1171.5517241379312
1516,4144,,Basel-Landschaft,6.9,9270,1343.4782608695652
1517,4147,Aesch Basel-Landschaft,Basel-Landschaft,7.4,10620,1435.135135135135
1518,4148,,Basel-Landschaft,4.865,2382,489.61973278520037
1519,4153,Reinach Basel-Landschaft,Basel-Landschaft,7.0,19703,2814.714285714286
1520,4202,,Basel-Landschaft,5.8,1598,275.51724137931035
1521,4203,,Basel-Landschaft,3.32,1926,580.1204819277109
1522,4207,,Basel-Landschaft,7.3,749,102.6027397260274
1523,4222,,Basel-Landschaft,4.688,2685,572.7389078498294
1524,4223,,Basel-Landschaft,7.1,702,98.87323943661973
1525,4224,,Basel-Landschaft,3.649,464,127.15812551383941
1526,4225,,Basel-Landschaft,9.4,1687,179.46808510638297
1527,4242,,Basel-Landschaft,11.3,5913,523.2743362831858
1528,4243,,Basel-Landschaft,6.7,730,108.95522388059702
1529,4244,,Basel-Landschaft,10.1,1878,185.94059405940595
1530,4246,Wahlen,Basel-Landschaft,5.4,1544,285.9259259259259
1531,4253,,Basel-Landschaft,7.3,378,51.78082191780822
1532,4254,,Basel-Landschaft,5.3,716,135.0943396226415
1533,4302,Augst,Basel-Landschaft,1.612,1057,655.7071960297766
1534,4304,,Basel-Landschaft,1.338,1118,835.575485799701
1535,4402,,Basel-Landschaft,4.6,6493,1411.521739130435
1536,4410,Liestal,Basel-Landschaft,18.2,15422,847.3626373626374
1537,4411,,Basel-Landschaft,3.564,1299,364.4781144781145
1538,4414,,Basel-Landschaft,4.608,4646,1008.2465277777778
1539,4415,,Basel-Landschaft,5.6,5772,1030.7142857142858
1540,4416,Bubendorf,Basel-Landschaft,10.8,4437,410.8333333333333
1541,4417,,Basel-Landschaft,7.8,1632,209.23076923076923
1542,4418,,Basel-Landschaft,9.2,1565,170.10869565217394
1543,4419,,Basel-Landschaft,3.096,1504,485.78811369509043
1544,4422,,Basel-Landschaft,10.0,1671,167.1
1545,4423,,Basel-Landschaft,1.657,362,218.46710923355462
1546,4424,,Basel-Landschaft,3.486,593,170.10900745840505
1547,4425,,Basel-Landschaft,3.682,413,112.16730038022814
1548,4426,,Basel-Landschaft,7.3,312,42.73972602739726
1549,4431,,Basel-Landschaft,6.5,655,100.76923076923077
1550,4432,,Basel-Landschaft,3.974,546,137.3930548565677
1551,4433,,Basel-Landschaft,2.25,744,330.6666666666667
1552,4434,,Basel-Landschaft,6.0,2609,434.8333333333333
1553,4435,,Basel-Landschaft,4.396,1805,410.60054595086444
1554,4436,Oberdorf Basel-Landschaft,Basel-Landschaft,8.1,2573,317.65432098765433
1555,4437,,Basel-Landschaft,8.4,1082,128.8095238095238
1556,4438,,Basel-Landschaft,15.7,986,62.80254777070064
1557,4441,,Basel-Landschaft,2.267,1425,628.5840317600353
1558,4442,,Basel-Landschaft,1.438,785,545.8970792767733
1559,4443,,Basel-Landschaft,3.198,422,131.95747342088805
1560,4444,,Basel-Landschaft,2.293,463,201.91888355865677
1561,4445,,Basel-Landschaft,3.958,233,58.86811520970187
1562,4446,,Basel-Landschaft,1.951,713,365.4536135315223
1563,4447,,Basel-Landschaft,1.536,538,350.2604166666667
1564,4448,,Basel-Landschaft,8.9,1395,156.74157303370785
1565,4450,Sissach,Basel-Landschaft,8.9,6828,767.191011235955
1566,4451,,Basel-Landschaft,6.9,616,89.27536231884058
1567,4452,,Basel-Landschaft,3.11,2315,744.3729903536978
1568,4453,,Basel-Landschaft,2.109,276,130.86770981507823
1569,4455,,Basel-Landschaft,6.8,2719,399.8529411764706
1570,4456,,Basel-Landschaft,4.674,909,194.48010269576378
1571,4457,,Basel-Landschaft,8.8,1617,183.74999999999997
1572,4458,,Basel-Landschaft,11.2,563,50.267857142857146
1573,4460,,Basel-Landschaft,9.8,6202,632.8571428571428
1574,4461,,Basel-Landschaft,2.276,798,350.6151142355009
1575,4462,,Basel-Landschaft,2.891,600,207.54064337599448
1576,4463,,Basel-Landschaft,8.9,1097,123.25842696629213
1577,4464,,Basel-Landschaft,5.1,937,183.72549019607845
1578,4465,,Basel-Landschaft,3.409,270,79.20211205632151
1579,4466,,Basel-Landschaft,6.9,2330,337.6811594202898
1580,4467,,Basel-Landschaft,10.9,780,71.55963302752293
1581,4469,,Basel-Landschaft,3.975,531,133.58490566037736
1582,4492,,Basel-Landschaft,2.346,818,348.6786018755328
1583,4493,,Basel-Landschaft,5.9,692,117.28813559322033
1584,4494,,Basel-Landschaft,7.2,524,72.77777777777777
1585,4495,,Basel-Landschaft,7.9,502,63.54430379746835
1586,4496,,Basel-Landschaft,1.582,171,108.09102402022755
1587,4497,,Basel-Landschaft,4.941,777,157.25561627200972
1588,2540,,Canton of Solothurn,26.0,17939,689.9615384615385
1589,2544,,Canton of Solothurn,12.2,4943,405.16393442622956
1590,2545,,Canton of Solothurn,19.6,3622,184.79591836734693
1591,3253,,Canton of Solothurn,7.2,1131,157.08333333333334
1592,3254,,Canton of Solothurn,9.0,1214,134.88888888888889
1593,3307,Brunnenthal Switzerland,Canton of Solothurn,1.326,195,147.05882352941177
1594,4108,,Canton of Solothurn,2.652,1446,545.2488687782806
1595,4112,,Canton of Solothurn,2.888,2403,832.0637119113574
1596,4114,Hofstetten-Flüh,Canton of Solothurn,6.3,2112,335.23809523809524
1597,4115,Mariastein Abbey,Canton of Solothurn,1.797,207,115.19198664440735
1598,4118,,Canton of Solothurn,5.3,1382,260.7547169811321
1599,4143,,Canton of Solothurn,5.8,6795,1171.5517241379312
1600,4145,,Canton of Solothurn,6.0,923,153.83333333333334
1601,4146,,Canton of Solothurn,8.3,1273,153.3734939759036
1602,4204,,Canton of Solothurn,6.9,964,139.71014492753622
1603,4206,,Canton of Solothurn,15.3,1060,69.28104575163398
1604,4208,,Canton of Solothurn,10.3,1966,190.87378640776697
1605,4226,,Canton of Solothurn,6.9,4139,599.8550724637681
1606,4227,,Canton of Solothurn,7.6,2361,310.65789473684214
1607,4228,,Canton of Solothurn,7.4,938,126.75675675675674
1608,4229,,Canton of Solothurn,21.4,273,12.757009345794394
1609,4232,,Canton of Solothurn,1.489,616,413.70047011417057
1610,4233,,Canton of Solothurn,5.7,657,115.26315789473684
1611,4234,Zullwil,Canton of Solothurn,3.625,658,181.51724137931035
1612,4245,,Canton of Solothurn,16.3,1189,72.94478527607362
1613,4247,,Canton of Solothurn,3.047,503,165.08040695766326
1614,4252,,Canton of Solothurn,11.3,780,69.02654867256636
1615,4412,,Canton of Solothurn,4.459,1153,258.57815653734025
1616,4413,,Canton of Solothurn,6.4,1066,166.5625
1617,4421,,Canton of Solothurn,1.891,391,206.76890534108938
1618,4468,,Canton of Solothurn,8.5,529,62.23529411764706
1619,4500,Solothurn,Canton of Solothurn,8.2,17400,2121.951219512195
1620,4501,Solothurn,Canton of Solothurn,,,
1621,4502,Solothurn,Canton of Solothurn,,,
1622,4503,Solothurn,Canton of Solothurn,,,
1623,4509,Solothurn,Canton of Solothurn,,,
1624,4512,,Canton of Solothurn,5.3,5383,1015.6603773584906
1625,4513,,Canton of Solothurn,1.946,3837,1971.736896197328
1626,4514,,Canton of Solothurn,5.8,1586,273.44827586206895
1627,4515,Oberdorf Solothurn,Canton of Solothurn,11.9,1833,154.03361344537814
1628,4522,,Canton of Solothurn,8.5,1300,152.94117647058823
1629,4523,Niederwil Solothurn,Canton of Solothurn,2.272,369,162.41197183098592
1630,4524,,Canton of Solothurn,6.8,1209,177.79411764705884
1631,4525,Balm bei Günsberg,Canton of Solothurn,3.871,195,50.37458021183157
1632,4528,,Canton of Solothurn,4.818,9380,1946.8659194686593
1633,4532,,Canton of Solothurn,2.557,1057,413.3750488854126
1634,4533,,Canton of Solothurn,4.858,1919,395.01852614244547
1635,4534,,Canton of Solothurn,2.924,1026,350.8891928864569
1636,4535,,Canton of Solothurn,2.309,737,319.1857947163274
1637,4542,,Canton of Solothurn,4.597,3567,775.9408309767239
1638,4543,,Canton of Solothurn,7.7,2309,299.87012987012986
1639,4551,Derendingen Switzerland,Canton of Solothurn,,,
1640,4552,Derendingen Switzerland,Canton of Solothurn,5.7,6850,1201.7543859649122
1641,4553,,Canton of Solothurn,6.2,3211,517.9032258064516
1642,4554,,Canton of Solothurn,4.392,1212,275.95628415300547
1643,4556,Bolken,Canton of Solothurn,7.6,1889,248.55263157894737
1644,4557,,Canton of Solothurn,2.64,866,328.030303030303
1645,4558,Heinrichswil,Canton of Solothurn,4.578,730,159.45827872433375
1646,4562,Biberist,Canton of Solothurn,10.4,8591,826.0576923076923
1647,4563,Gerlafingen,Canton of Solothurn,1.992,5704,2863.4538152610444
1648,4565,,Canton of Solothurn,3.373,2146,636.2288763711829
1649,4566,Halten,Canton of Solothurn,5.3,3114,587.5471698113208
1650,4571,,Canton of Solothurn,4.409,895,202.9938761623951
1651,4573,,Canton of Solothurn,4.862,2965,609.8313451254628
1652,4574,Lüsslingen,Canton of Solothurn,7.7,1122,145.71428571428572
1653,4576,,Canton of Solothurn,1.815,182,100.27548209366391
1654,4577,,Canton of Solothurn,2.272,247,108.71478873239438
1655,4578,,Canton of Solothurn,3.011,244,81.03620059780803
1656,4579,,Canton of Solothurn,1.929,186,96.42301710730949
1657,4581,,Canton of Solothurn,2.112,257,121.68560606060605
1658,4582,,Canton of Solothurn,1.76,182,103.4090909090909
1659,4583,Mühledorf Solothurn,Canton of Solothurn,5.3,547,103.20754716981132
1660,4584,,Canton of Solothurn,3.049,348,114.1357822236799
1661,4585,,Canton of Solothurn,4.131,356,86.17768094892277
1662,4586,,Canton of Solothurn,1.573,388,246.66242848061032
1663,4587,,Canton of Solothurn,2.568,239,93.06853582554517
1664,4588,,Canton of Solothurn,3.572,436,122.06047032474804
1665,4600,Olten,Canton of Solothurn,10.5,18332,1745.904761904762
1666,4601,Olten,Canton of Solothurn,,,
1667,4603,Olten,Canton of Solothurn,,,
1668,4609,Olten,Canton of Solothurn,,,
1669,4611,Härkingen,Canton of Solothurn,,,
1670,4612,,Canton of Solothurn,7.0,5455,779.2857142857143
1671,4613,,Canton of Solothurn,2.755,1135,411.978221415608
1672,4614,,Canton of Solothurn,13.8,5204,377.1014492753623
1673,4615,,Canton of Solothurn,0.198,41,207.07070707070707
1674,4616,Kappel Switzerland,Canton of Solothurn,5.1,3412,669.0196078431374
1675,4617,,Canton of Solothurn,3.937,1714,435.35687071374144
1676,4618,,Canton of Solothurn,2.762,821,297.2483707458363
1677,4620,Härkingen,Canton of Solothurn,,,
1678,4621,Härkingen,Canton of Solothurn,,,
1679,4622,,Canton of Solothurn,7.0,4211,601.5714285714286
1680,4623,Neuendorf Switzerland,Canton of Solothurn,7.1,2372,334.08450704225356
1681,4624,,Canton of Solothurn,5.5,1752,318.54545454545456
1682,4625,Oberbuchsiten,Canton of Solothurn,9.4,2345,249.46808510638297
1683,4626,,Canton of Solothurn,5.5,1274,231.63636363636363
1684,4628,,Canton of Solothurn,6.9,2385,345.65217391304344
1685,4629,,Canton of Solothurn,4.464,1798,402.7777777777777
1686,4630,Härkingen,Canton of Solothurn,,,
1687,4632,Trimbach Switzerland,Canton of Solothurn,7.6,6633,872.7631578947369
1688,4633,,Canton of Solothurn,5.4,313,57.96296296296296
1689,4634,Wisen,Canton of Solothurn,4.826,452,93.65934521342727
1690,4640,Härkingen,Canton of Solothurn,,,
1691,4652,,Canton of Solothurn,3.929,2017,513.3621786714177
1692,4653,,Canton of Solothurn,3.634,2436,670.335718216841
1693,4654,,Canton of Solothurn,13.3,4067,305.7894736842105
1694,4655,Rohr Solothurn,Canton of Solothurn,8.4,1263,150.35714285714286
1695,4656,,Canton of Solothurn,1.834,1865,1016.9029443838604
1696,4657,,Canton of Solothurn,5.8,5203,897.0689655172414
1697,4658,Däniken Solothurn,Canton of Solothurn,5.9,2953,500.50847457627117
1698,4702,Oensingen,Canton of Solothurn,12.1,6607,546.0330578512397
1699,4703,,Canton of Solothurn,8.6,1873,217.79069767441862
1700,4710,Balsthal,Canton of Solothurn,15.7,6373,405.9235668789809
1701,4712,,Canton of Solothurn,15.1,1846,122.25165562913908
1702,4713,,Canton of Solothurn,10.0,1335,133.5
1703,4714,,Canton of Solothurn,13.0,554,42.61538461538461
1704,4715,,Canton of Solothurn,11.8,584,49.49152542372881
1705,4716,,Canton of Solothurn,28.9,1167,40.38062283737025
1706,4717,Mümliswil-Ramiswil,Canton of Solothurn,24.1,2133,88.50622406639003
1707,4718,Holderbank Solothurn,Canton of Solothurn,7.8,730,93.58974358974359
1708,4719,Ramiswil,Canton of Solothurn,13.0,297,22.846153846153847
1709,5010,Olten,Canton of Solothurn,,,
1710,5012,,Canton of Solothurn,5.6,5425,968.7500000000001
1711,5013,,Canton of Solothurn,4.329,4099,946.869946869947
