Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
11,Reinigungsmitarbeiter/in,Ungelernt,"Arbeitskraft für Reinigungsarbeiten (z.B. Office, Raumpflege etc.).","Wir suchen dich! Einstieg als Temporärarbeiter mit Option auf Festanstellung bei «». COOPLE bietet:
• Anspruch auf Temptraining Weiterbildungs-Guthaben
• Monatlich Auswahl eines fleißigen Cooplers mit Geschenk und 50.- Gutschein.
• Teilnahme am ""We Are Coopler Wettbewerb"" mit bis zu 500.- Bargeldgewinn.
• Winter-/Sommer-Bonus-Kampagne: Gewinnchance bis CHF 1'000 bei mehr als 5 Schichten.
• Gratis Tagespass für Skigebiet ab 30 Arbeitsstunden, gratis Saisonabo ab 100 Stunden.
• Treuebonus bei Vollzeiteinsatz: 1. Monat - 100 CHF Gutschein, 3. Monat - 150 CHF Gutschein, 6. Monat - 250 CHF Gutschein.

Wir behalten uns vor, Bewerber direkt abzulehnen die gemäss Profilbeschreibung nicht passen.
Bei Fragen, wende dich bitte direkt an coople und nicht an die .
Die Kommunikation über ausgeschriebene Jobs, geht ausschliesslich über coople.

Arbeiten im 4 Schichtmodel - Früh, Tages, Nacht und Wochenenddienst.
Montag bis Sonntag
Pensum 100%
Du musst an allen Wochentagen und zu jeder Zeit arbeiten können
Mobilität muss vorhanden sein oder bis zu 30min Fuss / Veloweg vom Einsatzort

1.) Funktionsumschreibung
Trägt durch selbstständiges Arbeiten in der und der Abfallentsorgung in Bahnhöfen und anderen zugewiesenen Objekten zur Zufriedenheit unserer Kunden:innen bei.
Verantwortet die Sauberkeit, die Ordnung sowie die Beseitigung von Schäden durch Vandalismus, damit sich unsere Kunden:innen in unseren Bahnhöfen und anderen Objekten sicher fühlen.
Hält Verfahren, Arbeitsmethoden und Reinigungsprotokolle bei der Ausführung der Aufgaben ein.
Stellt sicher, dass die Verfahren, Arbeitsmethoden und Reinigungsprotokolle von den Teams angewendet werden und dass die Lagerbereiche entsprechend den Anforderungen organisiert sind.


3Anforderung
- Kat. B Führerausweis (zwingend)
- Deutsch min. B2 Niveau (zwingend)",Gastronomie / Hotel,Wattwil,9630,67343.04,24.12,22 Nov 2023,349
12,"Verträger/in / Verteiler/in (Zeitungen, Flyer, Samples)",,,"An unseren zukünftigen Mitarbeiter:

Du arbeitest gerne selbständig und suchst eine Nebenbeschäftigung, mit der du in den Tag starten kannst? Dann sind die Einsätze bei als Frühzusteller*in genau das richtige für dich. Die Einsätze erfolgen von Montag bis Samstag zwischen 05.00 Uhr und 06.30 Uhr. Die Einsätze starten im Depot xx und enden mit dem letzten Briefkasten deiner Tour. Die Entschädigung für den jeweiligen Einsatz erfolgt auf einer Routenberechnung, somit handelt es sich um eine fixe Vergütung von CHF xx für diese Route bei einer realistischen und auf Erfahrungswerten basierenden Zeitannahme von xx Minuten. Das Gute daran, du kannst mit deiner Route auch schneller sein und die Entschädigung bleibt unverändert. Für dein eigenes Fahrzeug erhältst du aufgrund der Routenberechnung eine fixe Entschädigung von CHF xx. 

Wichtig, die Kunden erwarten ihre Zeitung pünktlich im Briefkasten, daher brauchen wir absoluten Verlass auf dich. Bist du ausserdem «wetterfest» und fit, dann sind die Einsätze genau das Richtige für dich!

Zusätzliche Informationen zu deinem Einsatz: 

Die Zeitungen liegen ab 05.00 Uhr für dich bereit. Du prüfst die korrekten Mengen und beladest dein Fahrzeug. Anschliessend bedienst du deine Kunden auf der Tour. Dabei hilft dir ein Tourenbuch mit den Adressen der Kunden, welches wir als App (EZB – Elektronisches Zustellbuch) bereitstellen.",Promotion / Event,Bönigen,3806,1222.08,25.46,22 Nov 2023,32
13,Logistiker/in,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Logistiker/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir haben die perfekte Gelegenheit für dich! Suchst du einen Einstieg als Temporärarbeiter mit der Aussicht auf eine Festanstellung bei COOPLE? Hier sind einige der aufregenden Vorteile, die eine Anstellung bei uns mit sich bringt:

• Nutze dein Temptraining-Weiterbildungs-Guthaben. Alle Informationen findest du hier.
• Jeden Monat gibt es ein Geschenk für den fleißigsten Coopler, inklusive eines 50.- Gutscheins.
• Du kannst am ""We Are Coopler Wettbewerb"" teilnehmen und bis zu 500.- Bargeld gewinnen.
• In unserer Winter-/Sommer-Bonus-Kampagne hast du die Chance, CHF 1'000 zu gewinnen, indem du mehr als 5 Schichten innerhalb des Zeitraums absolvierst. Dabei erhöhst du deine Gewinnchance bei Vielfachen von 5 Schichten.

Das Beste daran? 
Deine Treue wird belohnt! Bei einem Vollzeiteinsatz erhältst du einen Bonus von insgesamt 500 CHF, aufgeteilt wie folgt: Nach dem 1. Monat 100 CHF, nach dem 3. Monat 150 CHF und nach dem 6. Monat 250 CHF.

Arbeitsort Zürich
Pensum % 100%
Nachtarbeit ☒ Ja 
Wochenendarbeit ☒ Ja 
Schichtarbeit ☒ Ja

Uhrzeit erste Schicht
13.11.2023 - 31.03.2024
Schichtdienste zwischen 05.00 – 01.30

Funktionsumschreibung
• Lädt Züge ein, aus und um.
• Sortiert Reisegepäck und Dienstpost
• Transportiert das Reisegepäck mittels Strassenfahrzeuge (3.5t) zu den Bahnhöfen in der
Region Zürich.

Aufgabenschwerpunkte
• Übergibt und übernimmt Informationen (mündlich, schriftlich, mittels EDV, etc.)

Kompetenzen 
• Gegengewichtsstapler Fahrausweis
• Deutsch B2 
• Mobil ( Auto oder Motorrad muss vorhanden sein )
• Kat. B
• Führerausweis E (Anhänger) - Optimal

Fach- und Methodenkompetenz (z.B. Berufserfahrung, Fachkenntnisse, etc.) Zwingend Optional
• Hat Erfahrung als Lieferwagenfahrer 
• Benutzt eigenverantwortlich die für die Tätigkeit vorgesehenen Maschinen
und Geräte (Gegengewichtsstapler, Lieferwagen)

• Wendet Betriebsmittel korrekt an 
• Prüft die erledigten Aufträge selbständig 
• Kann IT-Programme und Hilfsmittel (Mail, MIT, Intranet) nutzen",Promotion / Event,Zürich,8048,33997.12,32.44,22 Nov 2023,131
14,Produktionsmitarbeiter/in,,,"Arbeitszeiten:
Frühschicht - 05.00 - 14.00 Uhr
Spätschicht - 13.55 - 23.00 Uhr (Freitags bis 22:20 Uhr)

Aufgaben: einfache Produktionstätigkeiten
• Fertigware verpacken
• Maschinen bestücken
• Reinigungsarbeiten
• Arbeitskleidung und -schuhe werden gestellt.
• Deutsch B1

Kompetenzen
• Einsatzwille, 
• Teamfähigkeit, 
• gute Auffassungsgabe 
• Einhaltung der Hygienevorschriften",,Winterthur,8400,3685.44,27.92,22 Nov 2023,16
15,Handwerk & Auf-/Abbau,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit. Handwerkliches Geschick von Vorteil. Die Aufgaben können von einfachen Handlangertätigkeiten (z.B. Mobiliaraufbau), bis zu handwerklichen Tätigkeiten reichen.","Tiefkühl Anlagenbetreuer 

Wir suchen dich als Temporärarbeiter mit der Aussicht auf eine Festanstellung bei «». COOPLE bietet attraktive Vorteile, darunter:

Anspruch auf Temptraining Weiterbildungs-Guthaben: [Link zu [link hidden]]
Monatliche Anerkennung für besonders engagierte Coopler mit Geschenk und einem 50.- SBB Gutschein.
Teilnahme am ""We Are Coopler Wettbewerb"" mit bis zu 500.- Bargeldgewinn.
Winter-/Sommer-Bonus-Kampagne: Chance auf CHF 1'000 bei über 5 absolvierten Schichten im Zeitraum.
Treue wird belohnt: Bei Vollzeiteinsatz erhältst du einen Bonus von 500 CHF, gestaffelt nach dem 1., 3. und 6. Monat.
 
Aufgaben

-Behebungen von Störungen (Anlagenbetreuer) 
-Unterstützung der Anlagenbediener/Lagermitarbeiter 
-Bedienen der Systeme und Anlage zur Sicherstellung des Betriebes 
-Erkennen von Fehlerfällen innerhalb der Prozesse im eigenen Aufgabenbereich 
-Information bei Prozessabweichungen 
-Einhaltung der Arbeitssicherheit 
-Einhalten der Betriebsordnung 
-Sicherstellung der Ordnung und Sauberkeit am Arbeitsplatz (QS) 
-Mitverantwortung für Zustand und Unterhalt der Infrastruktur und Anlagen 
-Umsetzen des Entsorgungskonzeptes 
-Aktives Mitwirken zur Erreichung der Abteilung – und Unternehmensziele 
 
Anforderungen: 
-Rasche Auffassungsgabe 
-Selbstständige Arbeitsweise 
-Belastbar und Zuverlässig 
-Gute mündliche und schriftliche Deutschkenntnisse 
-Computer– Kenntnisse 
-Interesse an Automation und Technik 
-Bereitschaft zur Schichtarbeit inkl. Wochenenden 
-Arbeit in gekühlter Umgebung bei -8°C (-23°C) 

Bereitschaft für Schicht und Samstagarbeit
Früh-/Spätschicht Wechselschichten 1 Wochen Rhythmus: 
Frühschicht: 05:30 - 14:12 (ohne ÜZ). 05:30 - 15:30 (mit ÜZ) 
Spätschicht: 13:45 - 22:27 (ohne ÜZ). 15:00 - 00:30 (mit ÜZ)
6 Tages- Abdeckung Mo.- Sa. mit Wechsel des freien Tages

Vor dem Probetagstart würden wir gerne die Kandidaten zu einer Schnupperstunde einladen
-Dauer Ca. 60 Minuten",Promotion / Event,Schafisheim,5503,27361.6,27.92,22 Nov 2023,112
16,Promoter/in (Berater/in),,,"Wir suchen dich als Mitarbeiter bei der . 

Die Schichten sind FIKTIV und werden durch den Einsatzbetrieb ( ) zu einem späteren Zeitpunkt kommuniziert.
Start nach Vereinbarung

Wir behalten uns vor, Bewerber direkt abzulehnen die gemäss Profilbeschreibung nicht passen.
Bei Fragen, wende dich bitte direkt an coople und nicht an die .
Die Kommunikation über ausgeschriebene Jobs, geht ausschliesslich über coople.

Funktionsumschreibung 
• Aus sicherheitstechnischen Gründen werden die Türen bei überlangen Zügen an gewissen Bahnhöfen zwischen
Bad Zurzach und Koblenz geschlossen. 
Unsere Kunden müssen im Zug auf andere Ausstiegsmöglichkeiten
gelenkt werden.

Arbeitsort: 
Koblenz/Bad Zurzach
Täglich Touren Mo-Fr
05:44-09:13 ab/an Koblenz
15:44-19:13 ab/an Koblenz
Pensum 30- 50%

Aufgabenschwerpunkte 
• Lenkt die Reisenden bei den überlangen Zügen für das Aussteigen auf die nächste Türe 

Kompetenzen
• Bereitschaft zu unregelmässiger Arbeitszeit, (nur Früh- oder Spätdienst, keine Wochenendeinsätze)
• Eigenverantwortung, Flexibilität, Selbstständigkeit und Kundenorientierung
• Digitale Kenntnisse

Sprachkenntnisse
• Deutsch B1",Promotion / Event,Koblenz,5322,8911.0,25.46,22 Nov 2023,28
17,Personenwagenfahrer/in (bis 3.5T),,,"Wir suchen dich als Temporärarbeiter mit der Aussicht auf eine Festanstellung bei «». COOPLE bietet attraktive Vorteile, darunter:

Anspruch auf Temptraining Weiterbildungs-Guthaben: [Link zu [link hidden]]
Monatliche Anerkennung für besonders engagierte Coopler mit Geschenk und einem 50.- SBB Gutschein.
Teilnahme am ""We Are Coopler Wettbewerb"" mit bis zu 500.- Bargeldgewinn.
Winter-/Sommer-Bonus-Kampagne: Chance auf CHF 1'000 bei über 5 absolvierten Schichten im Zeitraum.
Treue wird belohnt: Bei Vollzeiteinsatz erhältst du einen Bonus von 500 CHF, gestaffelt nach dem 1., 3. und 6. Monat.

Aufgaben:

Beladung des 3,5-Tonnen-Lieferfahrzeugs gemäß Ladeliste
Gewährleistung von Qualität und Hygiene
Pünktliche Auslieferung von Kundenaufträgen
Zahlungsverkehr, Retourenabwicklung, Leergutrücknahme
Tourenabrechnung, Fahrzeugpflege, ökonomische Fahrweise
Hauptsächlich Nachmittagsschichten (Mo-Sa, 12-21 Uhr)
Anforderungen:

Gute Deutschkenntnisse
Gute körperliche Verfassung
Sauberer Strafregisterauszug
Bereitschaft zu Früh-, Spät- & Samstagschichten
Zwingend:

Eigene Sicherheitsschuhe
Gültiger CH-Führerausweis Kat. B im Coople Profil hochladen

PROBETAG FINDET IN STATT",Promotion / Event,Spreitenbach,8957,9492.8,27.92,22 Nov 2023,34
18,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Personne disponible toute la durée et possible que cela débouche sur du long terme
Critères :
-Cuisinier avec expérience en Suisse 
-Expérience en collectivité un atout 
-Horaires entre 5 :00 et 16 :00
-Fiabilité, sérieux et dynamisme
-Casier judiciaire disponible sur demande
-Domicilié à proximité du site (moins de 60km)",Gastronomie / Hotel,Ecublens (VD),1024,5591.7,31.37,22 Nov 2023,23
19,Logistiker/in,Ungelernt mit >20 Monaten Erfahrung,Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV aufgeführt sein. Personen mit einer abgeschlossenen Berufsausbildung im Logistikbereich müssen sich im entsprechenden Jobprofil registrieren.,"Das Team muss an diesen Tagen Unterstüztung von einer tatkräftigen Person haben, Ware verteilen, Leergut einsammeln. Entsorgungen",Promotion / Event,Kloten,8058,634.67,28.0,22 Nov 2023,4
20,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","Wir suchen in per sofort einen Lagermitarbeiter & Lagermitarbeiterinnen für eine langfristige Zusammenarbeit (Festanstellung ist möglich)

Ihre Aufgaben:
- Be- und Entladen von Bahnwagen und Fahrzeugen
- Kommissionierung mittels Scanner
- Exakte Wareneingangsprüfung der angelieferten Ware
- Bedienung der Betriebsmittel
- Allgemeine Lagerarbeiten

Unsere Anforderungen:
- Pünktlichkeit und Zuverlässigkeit
- Teamplayer
- Konversationssichere Deutschkenntnisse
- Eigene Sicherheitsschuhe (falls keine vorhanden, bitte mit Coople Kontaktaufnehmen)

Das dürfen Sie erwarten:
- Unbefristete und befristete Arbeitseinsätze
- Interessante Weiterbildungsmöglichkeiten. Siehe [link hidden]
- Bei Eignung und gegenseitigem Interesse Übertritt in Festanstellung
- Moderne und saubere Arbeitsplätze
- Erreichbarkeit mit Zug & Bus
- Partnerschaftliche und kollegiale Teamarbeit",Promotion / Event,Bern,3006,152.76,25.46,22 Nov 2023,3
21,Logistiker/in,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Logistiker/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir suchen einen Logistik Spezialisten der bei der und Koordination des Teams hilft.
Es winken attraktive Weiterentwicklungsmöglichkeiten sowie die Aussicht auf eine Festanstellung!

Anforderungen:
• Umfangreiche Organisations- und Planungserfahrung
• Erfolgreich abgeschlossene Berufslehre (erfolgreich absolvierte Weiterbildung im Bereich Logistik, Logistikfachmann, ist 
 erwünscht)
• Kostenbewusstsein
• Gute mündliche und schriftliche Sprachkenntnisse in Deutsch, Französisch von Vorteil
• Hohes Engagement und Teamfähigkeit
• Veränderungswille und Entscheidungsfreude

WICHTIG: Talent für umfangreiche / Organisationsplanung sowie gute Excel-Kenntnisse werden vorausgesetzt

Hauptaufgaben:
•  , Weiterentwicklung und Koordination des Teams
• Kostenbewusstes Führen und Anleiten der Mitarbeiter 
• Kommunizieren mit internen und externen Prozessbeteiligten
• Aktive Unterstützung der Bereichsleitung
• Aktives Messen, Bearbeiten und verbessern von KPI's
• Prozessoptimierungen und Prozessvereinfachungen innerhalb der Abteilung identifizieren und umsetzen
• Interner und standortübergreifender ""Best Practice"" Transfer 
• Unterstützung der MA bei der operativen Lagertätigkeit 
• Stellvertretung der Bereichsleitung bei Abwesenheit

Wichtige Outputs:
• Zeitgerechte Verarbeitung der Kundenbestellungen
• Vollständige Verarbeitung der Kundenbestellungen
• Sicherstellung der Produktivität der MA
• Prozessverbesserungen
• Fähige und engagierte MA
• Optimale Kosten 
• Unterstützung der Bereichsleitung",Promotion / Event,Hochdorf,6280,10374.0,38.0,22 Nov 2023,28
22,Personenwagenfahrer/in (bis 3.5T),,,"Cahier des charges:

- Déchargement et triage de colis pour les tournées concernées
- Triage des colis à l'aide d'un logiciel spécifique 
- Déchargement bennes

Compétences:

- Connaissance de la région Genevoise
- Français parlé
- Résistance physique 

Les horaires de travail peuvent varié selon les besoins journaliers (quantité de bennes reçues etc)

La mission de base peut être prolongée dans le temps par la suite.

Les horaires varient en général de 1h30 à 2h00 par jour suivant les besoins et arrivages.

Job idéal en complément d'un autre emploi à temps partiel ou à temps complet.

Information importante: Il est strictement interdit de se garer sur le parking privé de la société. Des places sont disponibles sur l'espace public aux alentours du dépôt.",Promotion / Event,Meyrin,1242,348.66,26.82,22 Nov 2023,7
23,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Einsatzort: Factory, Meienbreitenstrasse 13, 8153 Rümlang

Arbeitsende +/- 1 Std.

Öffentliche Verkehr: S5 bis Rümlang. Vom Bahnhof Rümlang zu uns sind es gut 10 Minuten zur Fuss.
Parkplätze vorhanden

BITTE PERSONALEINGANG HAUS 13 benutzen- 
MEIENBREITENSTRASSE 13, 
Der Eingang ist im Gebäude 13 (Treppenhaus neben Warenlift ""blaue Türe"")
Die Küche befindet sich im 1. Stock

Ansprechperson: Herr 

Aufgaben:
- Produktion der Speisen
- Unterstützung des Küchenteams
- allgemeine Aufräum- und Reinigungsarbeiten
- Einhaltung sämtlicher Arbeitssicherheits- und Hygienerichtlinien HACCP


Pausen sind zu beziehen (15 Minuten am Vormittag, 30 Minuten Mittagpause, 15 Minuten am Nachmittag). Die Mitarbeiter sind verpflichtet diese Zeiten einzuhalten. Zigaretten-pausen werden als Pause gerechnet.",Gastronomie / Hotel,Rümlang,8153,1054.0,31.0,22 Nov 2023,4
25,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","Als Logistikmitarbeiter für die Verpackung der Ware übernimmst du folgende Aufgaben:

Auftrag:
- Verpackung aller -Kundenaufträge gemäss Vorgaben
- Kommissionierung von Kundenaufträgen mit mobilen Handscanner

Je nach Bedarf kannst du auch in anderen Bereichen eingesetzt werden:
Wareneingang -> Entgegennahme der Ware, Kontrolle
Picken -> Kommissionieren der Ware (verschiedene Positionen & Arten)
Packen -> Verpacken der Ware
Verarbeitung -> Kleidung auf Bügel ziehen, Etiketten und Sicherungen anbringen
Warenausgang -> Stapeln/Einladen der Gebinde

Mindestpensum 60%, mit Option auf höheres Pensum

Anforderungen:
Gute Deutschkenntnisse
Zuverlässig, speditiv und genau
Hohes Mass an Flexibilität
Belastbar
Längeres Stehen und Heben von Lasten

Organisation:
Die angegebenen Zeiten sind fiktiv, werden aber voraussichtlich so ablaufen (Schichtbeginn zwischen 06.00 und spätestens 07.00 Uhr). Die genaue Planung erhältst du direkt vom Einsatzbetrieb vor Ort. Wir suchen Mitarbeiter, die bei allen ausgeschriebenen Schichten arbeiten können.

Unser Standort ist nahe beim Bahnhof. Kostenlose Parkplätze stehen ausserdem vor Ort zur Verfügung. 
Pünktlichkeit wird aus organisatorischen Gründen absolut erwartet.
Sollte es zu Verzögerungen kommen, informiere unbedingt die zuständige Kontaktperson bei .

Wenn Schlüssel oder Legic nach Beendigung des Einsatzes nicht abgegeben werden, wird pro Gegenstand CHF 50.00 abgezogen.",Promotion / Event,Otelfingen,8112,6925.12,25.46,22 Nov 2023,34
26,BäckerIn,Gelernt,"Du hast eine der folgenden Voraussetzungen: 1) ein eidgenössisches Fähigkeitszeugnis (EFZ) als BäckerIn, 2) eine abgeschlossene anerkannte Berufsausbildung von mindestens drei Jahren oder 3) ein eidgenössisches Berufsattest (EBA) mit mindestens drei Jahren Berufserfahrung in der Branche. Dein Abschluss muss in deinem Profil hochgeladen werden.","Sie sind ein erfahrener Konditor auf der Suche nach einer neuen Herausforderung? Die Gastronomie der der Universität Zürich sucht aktuell nach einem talentierten Konditor (m/w/d) zur tatkräftigen Unterstützung.

Ihre Aufgaben umfassen:

- Erstellen der Mise en place für die Tagesproduktion
- Produktion von frischem und trendigem Angebot, inklusive veganer Optionen
- Mitwirkung während der Catering-Veranstaltungen
- Unterstützung bei Aufräum- und Reinigungsaufgaben

Das bietet Ihnen die Möglichkeit, in einem dynamischen und teamorientierten Umfeld zu arbeiten. Sie haben die Chance, sich kreativ einzubringen und an der Entwicklung von neuen Rezepten und Angeboten mitzuwirken.

Das Unternehmen befindet sich in zentraler Lage in Zürich und bietet Ihnen attraktive Benefits wie flexible Arbeitszeiten und eine angenehme Arbeitsatmosphäre.

Wenn Sie eine Leidenschaft für das Konditorhandwerk haben und gerne in einem vielfältigen gastronomischen Umfeld arbeiten möchten, dann freuen wir uns auf Ihre Bewerbung. Werden Sie Teil unseres Teams im und bringen Sie Ihren eigenen Beitrag zum Erfolg unseres Unternehmens bei.",Gastronomie / Hotel,Zürich,8057,3570.0,30.0,22 Nov 2023,14
27,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","Wir suchen in per sofort einen Lagermitarbeiter & Lagermitarbeiterinnen für eine langfristige Zusammenarbeit (Festanstellung ist möglich)

Ihre Aufgaben:
- Be- und Entladen von Bahnwagen und Fahrzeugen
- Kommissionierung mittels Scanner
- Exakte Wareneingangsprüfung der angelieferten Ware
- Bedienung der Betriebsmittel
- Allgemeine Lagerarbeiten

Unsere Anforderungen:
- Pünktlichkeit und Zuverlässigkeit
- Teamplayer
- Konversationssichere Deutschkenntnisse
- Eigene Sicherheitsschuhe (falls keine vorhanden, bitte mit Coople Kontaktaufnehmen)

Das dürfen Sie erwarten:
- Unbefristete und befristete Arbeitseinsätze
- Interessante Weiterbildungsmöglichkeiten. Siehe [link hidden]
- Bei Eignung und gegenseitigem Interesse Übertritt in Festanstellung
- Moderne und saubere Arbeitsplätze
- Erreichbarkeit mit Zug & Bus
- Partnerschaftliche und kollegiale Teamarbeit",Promotion / Event,Bern,3006,152.76,25.46,22 Nov 2023,3
28,Personenwagenfahrer/in (bis 3.5T),,,"Cahier des charges :

- Charger le camion à (colis pour la tournée y relative)
- Préparer la tournée à l'aide du logiciel spécifique
- Prise en charge de colis, selon protocole établi

Compétences :

- Connaître la région du Valais.
- Français et allemand parlé
- Sens de l'accueil
- Résistance physique

L'horaire de travail peut varié selon les arrivages du matin.

La mission de base peut etre prolongée dans le temps par la suite.

-----

Aufgaben:

- Transporter in beladen
- Die Tour mit dem Scanner und der spezifischen Software vorbereiten/planen
- Die Tour erledigen und die Pakete den Kunden zustellen
- Pakete gemäss Protokoll zurücknehmen

Fähigkeiten:

- Gute Ortskenntnisse in der Region
- Gut in Französisch und Deutsch
- Gute Umgangsform / Kundenorientiert
- Kräftig


Ihre Arbeitszeiten können variieren je nach Anzahl der Pakete / Stopps",Promotion / Event,Saillon,1913,337.68,24.12,22 Nov 2023,7
29,Logistiker/in,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Logistiker/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir suchen einen Logistik Spezialisten der bei der und Koordination des Teams hilft.
Es winken attraktive Weiterentwicklungsmöglichkeiten sowie die Aussicht auf eine Festanstellung!

Anforderungen:
• Umfangreiche Organisations- und Planungserfahrung
• Erfolgreich abgeschlossene Berufslehre (erfolgreich absolvierte Weiterbildung im Bereich Logistik, Logistikfachmann, ist 
 erwünscht)
• Kostenbewusstsein
• Gute mündliche und schriftliche Sprachkenntnisse in Deutsch, Französisch von Vorteil
• Hohes Engagement und Teamfähigkeit
• Veränderungswille und Entscheidungsfreude

WICHTIG: Talent für umfangreiche / Organisationsplanung sowie gute Excel-Kenntnisse werden vorausgesetzt

Hauptaufgaben:
•  , Weiterentwicklung und Koordination des Teams
• Kostenbewusstes Führen und Anleiten der Mitarbeiter 
• Kommunizieren mit internen und externen Prozessbeteiligten
• Aktive Unterstützung der Bereichsleitung
• Aktives Messen, Bearbeiten und verbessern von KPI's
• Prozessoptimierungen und Prozessvereinfachungen innerhalb der Abteilung identifizieren und umsetzen
• Interner und standortübergreifender ""Best Practice"" Transfer 
• Unterstützung der MA bei der operativen Lagertätigkeit 
• Stellvertretung der Bereichsleitung bei Abwesenheit

Wichtige Outputs:
• Zeitgerechte Verarbeitung der Kundenbestellungen
• Vollständige Verarbeitung der Kundenbestellungen
• Sicherstellung der Produktivität der MA
• Prozessverbesserungen
• Fähige und engagierte MA
• Optimale Kosten 
• Unterstützung der Bereichsleitung",Promotion / Event,Hochdorf,6280,8564.01,31.37,22 Nov 2023,28
32,Reinigungsmitarbeiter/in,Ungelernt,"Arbeitskraft für Reinigungsarbeiten (z.B. Office, Raumpflege etc.).","Wir suchen dich! Einstieg als Temporärarbeiter mit Option auf Festanstellung bei «». COOPLE bietet:
• Anspruch auf Temptraining Weiterbildungs-Guthaben
• Monatlich Auswahl eines fleißigen Cooplers mit Geschenk und 50.- Gutschein.
• Teilnahme am ""We Are Coopler Wettbewerb"" mit bis zu 500.- Bargeldgewinn.
• Winter-/Sommer-Bonus-Kampagne: Gewinnchance bis CHF 1'000 bei mehr als 5 Schichten.
• Gratis Tagespass für Skigebiet ab 30 Arbeitsstunden, gratis Saisonabo ab 100 Stunden.
• Treuebonus bei Vollzeiteinsatz: 1. Monat - 100 CHF Gutschein, 3. Monat - 150 CHF Gutschein, 6. Monat - 250 CHF Gutschein.

Wir suchen dich als Mitarbeiter bei der . 
arbeiten im 4 Schichtmodel - Früh, Tages, Nacht und Wochenenddienst.
Montag bis Sonntag
Pensum 80-100%
Du musst an allen Wochentagen und zu jeder Zeit arbeiten können
Mobilität muss vorhanden sein oder bis zu 30min Fuss / Veloweg vom Einsatzort

Beschreibung:
1.) Funktionsumschreibung
Trägt durch selbstständiges Arbeiten in der und der Abfallentsorgung in Bahnhöfen und anderen zugewiesenen Objekten (ausserhalb der Sicherheitsbereiche) zur Zufriedenheit unserer Kunden:innen bei.
Verantwortet die Sauberkeit, die Ordnung sowie die Beseitigung von Schäden durch Vandalismus, damit sich unsere Kunden:innen in unseren Bahnhöfen und anderen Objekten sicher fühlen.
Hält Verfahren, Arbeitsmethoden und Reinigungsprotokolle bei der Ausführung der Aufgaben ein.
Assistiert und unterstützt seine/ihre Kollegen:innen bei Aufgaben, die keine andere Sicherheitsschulung als die Erstinstruktion erfordern.

Anforderungen:
- gute Deutschkenntnisse (zwingend)
- Kat. B und F Führerausweis (zwingend)",Gastronomie / Hotel,Zürich,8001,70804.26,25.46,22 Nov 2023,309
