Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
14,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","Aufgaben:
• Auffüllen der Regale 
• Be- und Entladen von Lastwagen
• Sorgfältiger Umgang mit der Ware
• Sicherstellung von Ordnung, Sauberkeit und Sicherheit im Lager

Erwartungen:
• Erste Erfahrungen in der Logistik
• Kommunikative Deutschkenntnisse
• Stressresistenz, Flexibilität und Servicebereitschaft
• Transparente Arbeitsweise und guter Teamgeist
• Die Fähigkeit, körperlich zu arbeiten und ein hohes Arbeitstempo zu bewältigen
• Eigenverantwortung und die Fähigkeit, sich ändernden Anforderungen anzupassen
• Eine unabhängige, gut strukturierte, schnelle und detaillierte Arbeitsweise und die Fähigkeit zur Handhabung
• Multitasking
• Pünktlichkeit

Arbeitszeiten können abweichen - FLEXIBILITÄT wird erwartet!
• Für die Garderobe wird ein 5.- Stück benötigt. Bitte zum Einsatz mitnehmen",Promotion / Event,Neuendorf,4623,3551.67,24.12,29 Nov 2023,19
15,Handwerk & Auf-/Abbau,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit. Handwerkliches Geschick von Vorteil. Die Aufgaben können von einfachen Handlangertätigkeiten (z.B. Mobiliaraufbau), bis zu handwerklichen Tätigkeiten reichen.","Tiefkühl Anlagenbetreuer 

Wir suchen dich als Temporärarbeiter mit der Aussicht auf eine Festanstellung bei «». COOPLE bietet attraktive Vorteile, darunter:

Anspruch auf Temptraining Weiterbildungs-Guthaben: [Link zu [link hidden]]
Monatliche Anerkennung für besonders engagierte Coopler mit Geschenk und einem 50.- SBB Gutschein.
Teilnahme am ""We Are Coopler Wettbewerb"" mit bis zu 500.- Bargeldgewinn.
Winter-/Sommer-Bonus-Kampagne: Chance auf CHF 1'000 bei über 5 absolvierten Schichten im Zeitraum.
Treue wird belohnt: Bei Vollzeiteinsatz erhältst du einen Bonus von 500 CHF, gestaffelt nach dem 1., 3. und 6. Monat.
 
Aufgaben

-Behebungen von Störungen (Anlagenbetreuer) 
-Unterstützung der Anlagenbediener/Lagermitarbeiter 
-Bedienen der Systeme und Anlage zur Sicherstellung des Betriebes 
-Erkennen von Fehlerfällen innerhalb der Prozesse im eigenen Aufgabenbereich 
-Information bei Prozessabweichungen 
-Einhaltung der Arbeitssicherheit 
-Einhalten der Betriebsordnung 
-Sicherstellung der Ordnung und Sauberkeit am Arbeitsplatz (QS) 
-Mitverantwortung für Zustand und Unterhalt der Infrastruktur und Anlagen 
-Umsetzen des Entsorgungskonzeptes 
-Aktives Mitwirken zur Erreichung der Abteilung – und Unternehmensziele 
 
Anforderungen: 
-Rasche Auffassungsgabe 
-Selbstständige Arbeitsweise 
-Belastbar und Zuverlässig 
-Gute mündliche und schriftliche Deutschkenntnisse 
-Computer– Kenntnisse 
-Interesse an Automation und Technik 
-Bereitschaft zur Schichtarbeit inkl. Wochenenden 
-Arbeit in gekühlter Umgebung bei -8°C (-23°C) 

Bereitschaft für Schicht und Samstagarbeit
Früh-/Spätschicht Wechselschichten 1 Wochen Rhythmus: 
Frühschicht: 05:30 - 14:12 (ohne ÜZ). 05:30 - 15:30 (mit ÜZ) 
Spätschicht: 13:45 - 22:27 (ohne ÜZ). 15:00 - 00:30 (mit ÜZ)
6 Tages- Abdeckung Mo.- Sa. mit Wechsel des freien Tages

Vor dem Probetagstart würden wir gerne die Kandidaten zu einer Schnupperstunde einladen
-Dauer Ca. 60 Minuten",Promotion / Event,Schafisheim,5503,25895.8,27.92,29 Nov 2023,106
17,Logistiker/in,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Logistiker/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir suchen einen Logistik Spezialisten der bei der und Koordination des Teams hilft.
Es winken attraktive Weiterentwicklungsmöglichkeiten sowie die Aussicht auf eine Festanstellung!

Anforderungen:
• Umfangreiche Organisations- und Planungserfahrung
• Erfolgreich abgeschlossene Berufslehre (erfolgreich absolvierte Weiterbildung im Bereich Logistik, Logistikfachmann, ist 
 erwünscht)
• Kostenbewusstsein
• Gute mündliche und schriftliche Sprachkenntnisse in Deutsch, Französisch von Vorteil
• Hohes Engagement und Teamfähigkeit
• Veränderungswille und Entscheidungsfreude

WICHTIG: Talent für umfangreiche / Organisationsplanung sowie gute Excel-Kenntnisse werden vorausgesetzt

Hauptaufgaben:
•  , Weiterentwicklung und Koordination des Teams
• Kostenbewusstes Führen und Anleiten der Mitarbeiter 
• Kommunizieren mit internen und externen Prozessbeteiligten
• Aktive Unterstützung der Bereichsleitung
• Aktives Messen, Bearbeiten und verbessern von KPI's
• Prozessoptimierungen und Prozessvereinfachungen innerhalb der Abteilung identifizieren und umsetzen
• Interner und standortübergreifender ""Best Practice"" Transfer 
• Unterstützung der MA bei der operativen Lagertätigkeit 
• Stellvertretung der Bereichsleitung bei Abwesenheit

Wichtige Outputs:
• Zeitgerechte Verarbeitung der Kundenbestellungen
• Vollständige Verarbeitung der Kundenbestellungen
• Sicherstellung der Produktivität der MA
• Prozessverbesserungen
• Fähige und engagierte MA
• Optimale Kosten 
• Unterstützung der Bereichsleitung",Promotion / Event,Hochdorf,6280,8521.5,38.0,29 Nov 2023,23
18,Personenwagenfahrer/in (bis 3.5T),,,"Cahier des charges:

- Déchargement et triage de colis pour les tournées concernées
- Triage des colis à l'aide d'un logiciel spécifique 
- Déchargement bennes

Compétences:

- Connaissance de la région Genevoise
- Français parlé
- Résistance physique 

Les horaires de travail peuvent varié selon les besoins journaliers (quantité de bennes reçues etc)

La mission de base peut être prolongée dans le temps par la suite.

Les horaires varient en général de 1h30 à 2h00 par jour suivant les besoins et arrivages.

Job idéal en complément d'un autre emploi à temps partiel ou à temps complet.

Information importante: Il est strictement interdit de se garer sur le parking privé de la société. Des places sont disponibles sur l'espace public aux alentours du dépôt.",Promotion / Event,Meyrin,1242,107.28,26.82,29 Nov 2023,2
20,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","Als Logistikmitarbeiter für die Verpackung der Ware übernimmst du folgende Aufgaben:

Auftrag:
- Verpackung aller -Kundenaufträge gemäss Vorgaben
- Kommissionierung von Kundenaufträgen mit mobilen Handscanner

Je nach Bedarf kannst du auch in anderen Bereichen eingesetzt werden:
Wareneingang -> Entgegennahme der Ware, Kontrolle
Picken -> Kommissionieren der Ware (verschiedene Positionen & Arten)
Packen -> Verpacken der Ware
Verarbeitung -> Kleidung auf Bügel ziehen, Etiketten und Sicherungen anbringen
Warenausgang -> Stapeln/Einladen der Gebinde

Mindestpensum 60%, mit Option auf höheres Pensum

Anforderungen:
Gute Deutschkenntnisse
Zuverlässig, speditiv und genau
Hohes Mass an Flexibilität
Belastbar
Längeres Stehen und Heben von Lasten

Organisation:
Die angegebenen Zeiten sind fiktiv, werden aber voraussichtlich so ablaufen (Schichtbeginn zwischen 06.00 und spätestens 07.00 Uhr). Die genaue Planung erhältst du direkt vom Einsatzbetrieb vor Ort. Wir suchen Mitarbeiter, die bei allen ausgeschriebenen Schichten arbeiten können.

Unser Standort ist nahe beim Bahnhof. Kostenlose Parkplätze stehen ausserdem vor Ort zur Verfügung. 
Pünktlichkeit wird aus organisatorischen Gründen absolut erwartet.
Sollte es zu Verzögerungen kommen, informiere unbedingt die zuständige Kontaktperson bei .

Wenn Schlüssel oder Legic nach Beendigung des Einsatzes nicht abgegeben werden, wird pro Gegenstand CHF 50.00 abgezogen.",Promotion / Event,Otelfingen,8112,5703.04,25.46,29 Nov 2023,28
21,Personenwagenfahrer/in (bis 3.5T),,,"Cahier des charges :

- Charger le camion à (colis pour la tournée y relative)
- Préparer la tournée à l'aide du logiciel spécifique
- Prise en charge de colis, selon protocole établi

Compétences :

- Connaître la région du Valais.
- Français et allemand parlé
- Sens de l'accueil
- Résistance physique

L'horaire de travail peut varié selon les arrivages du matin.

La mission de base peut etre prolongée dans le temps par la suite.

-----

Aufgaben:

- Transporter in beladen
- Die Tour mit dem Scanner und der spezifischen Software vorbereiten/planen
- Die Tour erledigen und die Pakete den Kunden zustellen
- Pakete gemäss Protokoll zurücknehmen

Fähigkeiten:

- Gute Ortskenntnisse in der Region
- Gut in Französisch und Deutsch
- Gute Umgangsform / Kundenorientiert
- Kräftig


Ihre Arbeitszeiten können variieren je nach Anzahl der Pakete / Stopps",Promotion / Event,Saillon,1913,96.48,24.12,29 Nov 2023,2
22,Logistiker/in,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Logistiker/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir suchen einen Logistik Spezialisten der bei der und Koordination des Teams hilft.
Es winken attraktive Weiterentwicklungsmöglichkeiten sowie die Aussicht auf eine Festanstellung!

Anforderungen:
• Umfangreiche Organisations- und Planungserfahrung
• Erfolgreich abgeschlossene Berufslehre (erfolgreich absolvierte Weiterbildung im Bereich Logistik, Logistikfachmann, ist 
 erwünscht)
• Kostenbewusstsein
• Gute mündliche und schriftliche Sprachkenntnisse in Deutsch, Französisch von Vorteil
• Hohes Engagement und Teamfähigkeit
• Veränderungswille und Entscheidungsfreude

WICHTIG: Talent für umfangreiche / Organisationsplanung sowie gute Excel-Kenntnisse werden vorausgesetzt

Hauptaufgaben:
•  , Weiterentwicklung und Koordination des Teams
• Kostenbewusstes Führen und Anleiten der Mitarbeiter 
• Kommunizieren mit internen und externen Prozessbeteiligten
• Aktive Unterstützung der Bereichsleitung
• Aktives Messen, Bearbeiten und verbessern von KPI's
• Prozessoptimierungen und Prozessvereinfachungen innerhalb der Abteilung identifizieren und umsetzen
• Interner und standortübergreifender ""Best Practice"" Transfer 
• Unterstützung der MA bei der operativen Lagertätigkeit 
• Stellvertretung der Bereichsleitung bei Abwesenheit

Wichtige Outputs:
• Zeitgerechte Verarbeitung der Kundenbestellungen
• Vollständige Verarbeitung der Kundenbestellungen
• Sicherstellung der Produktivität der MA
• Prozessverbesserungen
• Fähige und engagierte MA
• Optimale Kosten 
• Unterstützung der Bereichsleitung",Promotion / Event,Hochdorf,6280,7034.72,31.37,29 Nov 2023,23
26,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir sind ein gehobenes und innovatives mit tollem Team. 
Dein Aufgabenbereich umfasst unser gesamtes Frühstücksangebot, sowie die "" die süsse"" Sitzungszimmerverpflegung. Du bist ebenfalls für das Dessertangebot im Restaurant verantwortlich. Das umfasst diverse Cremen, Dessert im Glas, gebackene Produkte. Wir decken auch Guten und Lactosefrei ab und natürlich auch ein veganes Sortiment darf nicht fehlen.",Gastronomie / Hotel,Zürich,8005,4356.0,33.0,29 Nov 2023,16
27,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,Spülküchen-Mitarbeiter/ Abwäscher beim Frühstückservice,Gastronomie / Hotel,Zürich,8050,91.0,26.0,29 Nov 2023,1
28,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Suchen Sie eine großartige Möglichkeit, Ihre Kochfähigkeiten in einem renommierten Unternehmen unter Beweis zu stellen? AG - La , ein führendes Unternehmen in der Gastgewerbebranche, sucht einen talentierten und leidenschaftlichen Koch / Köchin für ihre Bankettveranstaltungen und Live-Cooking-Tische.

Ihre Hauptverantwortlichkeiten umfassen:

- Vorbereitung und Zubereitung von Gerichten für Bankettveranstaltungen
- Kochen am Live Cooking Table und Präsentation der Speisen vor den Gästen
- Einhaltung der TQM-Hygienebestimmungen, um höchste Standards in Bezug auf Sauberkeit und Sicherheit zu gewährleisten
- Bereitstellung von korrekten Informationen zum Angebot und Allergenen für die Gäste
- Sicherstellen einer ordentlichen Garderobe und Mitbringen eines 1 CHF Schlosses
- Flexibilität bei den Einsatzzeiten, da diese variieren können

Bei AG - La bieten wir Ihnen eine inspirierende Arbeitsumgebung, in der Sie Ihre Fähigkeiten weiterentwickeln und Ihr volles Potenzial ausschöpfen können. Bitte beachten Sie, dass keine kostenlosen Parkmöglichkeiten vorhanden sind und die Anreise mit den öffentlichen Verkehrsmitteln empfohlen wird.

Wenn Sie ein/e erfahrene/r Koch/Köchin sind, der/die Spaß an der Arbeit in einer lebendigen und dynamischen Umgebung hat, dann bewerben Sie sich noch heute bei uns! Wir freuen uns darauf, Sie in unserem Team willkommen zu heißen.",Gastronomie / Hotel,Basel,4058,866.25,35.0,29 Nov 2023,3
29,Promoter/in (Berater/in),,,"Wir haben die perfekte Gelegenheit für dich! Suchst du einen Einstieg als Temporärarbeiter mit der Aussicht auf eine Festanstellung bei COOPLE? Hier sind einige der aufregenden Vorteile, die eine Anstellung bei uns mit sich bringt:

• Nutze dein Temptraining-Weiterbildungs-Guthaben. Alle Informationen findest du hier.
• Jeden Monat gibt es ein Geschenk für den fleißigsten Coopler, inklusive eines 50.- Gutscheins.
• Du kannst am ""We Are Coopler Wettbewerb"" teilnehmen und bis zu 500.- Bargeld gewinnen.
• In unserer Winter-/Sommer-Bonus-Kampagne hast du die Chance, CHF 1'000 zu gewinnen, indem du mehr als 5 Schichten innerhalb des Zeitraums absolvierst. Dabei erhöhst du deine Gewinnchance bei Vielfachen von 5 Schichten.

Das Beste daran? 
Deine Treue wird belohnt! Bei einem Vollzeiteinsatz erhältst du einen Bonus von insgesamt 500 CHF, aufgeteilt wie folgt: Nach dem 1. Monat 100 CHF, nach dem 3. Monat 150 CHF und nach dem 6. Monat 250 CHF.

!ACHTUNG - SCHICHTZEITEN SIND FIKTIV!
Arbeitsort: Chur
Pensum 80 - 100%
Nachtarbeit : Nein
Wochenendarbeit : Ja 
Schichtarbeit : Ja

ungefähre Uhrzeiten 
Montag bis Sonntag
ab sofort - 15.03.2024
Schichtdienste zwischen 06.30 – 00.00

Funktionsumschreibung
• Lädt Züge ein, aus und um.
• Sortiert Reisegepäck und Dienstpost
• Transportiert das Reisegepäck mittels Strassenfahrzeuge (3.5t) zu den Bahnhöfen in der
Region Graubünden.

Aufgabenschwerpunkte
• Übergibt und übernimmt Informationen (mündlich, schriftlich, mittels EDV, etc.)

Kompetenzen 
• Gegengewichtsstapler (inkl. Schubmaststapler) Fahrausweis
• Deutsch B1
• Kat B + E ( Anhänger bis 750Kg )
(Auto oder Motorrad muss vorhanden sein )",Promotion / Event,Chur,7000,21343.5,27.0,29 Nov 2023,93
30,Akutpflege (ausländische Ausbildungen),Ausländischer Abschluss mit >20 Monaten Erfahrung,"Deutsch-, Französisch- oder Italienischkenntnisse sind notwendig, die mind. der Stufe B2 entsprechen. Die Abschlussbestätigung der Ausbildung (z.B. Zertifikat / Diplom) muss auf dem Coople-Account hinterlegt und der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit im CV aufgeführt werden.","Ihre Aufgaben
Die Betreuung und der Patientinnen und Patienten aus allen chirurgischen Fachgebieten gehören zu Ihrem Aufgabenbereich. Sie pflegen unsere Patientinnen und Patienten selbstständig, fachgerecht und kompetent. Eine konstruktive und inter-professionelle Zusammenarbeit ist wesentlicher Bestandteil Ihres Alltages im 3-Schicht-Dienst.

Ihr Profil
Sie haben eine AKP-, DN 2-, HF- oder FH-Ausbildung erfolgreich abgeschlossen und verfügen über Erfahrung im Akutbereich . Ausländische Abschlüsse müssen äquivalent und vom SRK anerkannt sein.

Zuschläge (Sa./So./Nacht) gemäss Regeln des KSA. 
Im Frühdienst werden zusätzlich zur 30-minütigen, unbezahlten Pause nochmals insgesamt 30 Minuten (bezahlte) Pause gewährt.",Gesundheitswesen,Aarau,5001,8662.5,55.0,29 Nov 2023,18
31,KV - Allgemeine Richtungen,Kaufmann/frau EFZ,"Kaufleute arbeiten in den unterschiedlichsten Wirtschaftszweigen, die in 21  Branchen unterteilt sind. In den verschiedenen Einsatzbereichen übernehmen sie administrative und organisatorische Aufgaben. Das EFZ-Fähigkeitszeugnis muss auf dem Coople-Account hinterlegt sein.","Wir suchen dich! Einstieg als Temporärarbeiter mit Option auf Festanstellung bei «». COOPLE bietet:
• Anspruch auf Temptraining Weiterbildungs-Guthaben
• Monatlich Auswahl eines fleißigen Cooplers mit Geschenk und 50.- Gutschein.
• Teilnahme am ""We Are Coopler Wettbewerb"" mit bis zu 500.- Bargeldgewinn.
• Winter-/Sommer-Bonus-Kampagne: Gewinnchance bis CHF 1'000 bei mehr als 5 Schichten.
• Gratis Tagespass für Skigebiet ab 30 Arbeitsstunden, gratis Saisonabo ab 100 Stunden.
• Treuebonus bei Vollzeiteinsatz: 1. Monat - 100 CHF Gutschein, 3. Monat - 150 CHF Gutschein, 6. Monat - 250 CHF Gutschein.

!ACHTUNG - SCHICHTZEITEN SIND FIKTIV!
Funktionsumschreibung
• Produktion der zugewiesenen Produkte und Dienstleistungen sicherstellen
• Erledigung administrativer Arbeiten

Aufgabenschwerpunkte
• Prüfung der eingehenden Bestellungen anhand der Systeme inkl. Überprüfung, Erfassung und Mutation der Kundendaten, • Produktion der Bestellungen, sowie Bearbeitung von Kündigungen, Umtausch, Annullationen etc.
• Durchführung von elektronischen Erstattungs - Anfragen 

Fachkompetenzen:
• Gute PC Anwenderkenntisse
• Geografiekenntnisse (optional)
• Kenntnisse der sozialen Medien (optional)

Ausbildung:
• Abgeschlossene Kaufmännische Lehre (EFZ) idealerweise im Dienstleistungsbereich (ZWINGEND)

Sprachkenntnisse:
• Deutsch mündlich und schriftlich C1
• Französisch von Vorteil",Kaufmännische Berufe,Brig-Glis,3902,48560.76,31.37,29 Nov 2023,172
34,Fachmann/frau Gesundheit EFZ (angepasste Ausbildungen),Gelernt,Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein. Die NAREG-Nr. ist im Lebenslauf zu erwähnen.,"Bist du auf der Suche nach einer erfüllenden Karriere im Gesundheitswesen? Dann hast du Glück! sucht derzeit eine engagierte und qualifizierte Fachfrau/mann Gesundheit EFZ (FaGe) für den Früh- und Spätdienst.

Als FaGe EFZ unterstützt du unser dynamisches Team im in der Pflege von Menschen in ihrem Zuhause. Du wirst in der Lage sein, sowohl im Tag- als auch im Abenddienst zu arbeiten und hast die Flexibilität, deine Dienstzeiten anzupassen.

Deine Aufgaben umfassen:

- Unterstützung von Patienten bei der Körperpflege, der Mobilität und der täglichen Lebensführung
- Verabreichen von Medikamenten nach ärztlicher Anweisung
- Durchführung von einfachen medizinischen Behandlungen
- Dokumentation von Patientendaten und Pflegemaßnahmen
- Enge Zusammenarbeit mit anderen Gesundheitsfachpersonen und Ärzten
- Bereitschaft zur Übernahme von Wochenend- und Feiertagsdiensten

Wir suchen eine motivierte und verantwortungsbewusste Person, die Freude an der Arbeit mit Menschen hat und ein hohes Maß an Empathie und Engagement mitbringt. Du solltest eine abgeschlossene Ausbildung als Fachfrau/mann Gesundheit EFZ (FaGe) haben und idealerweise bereits Erfahrungen in der oder Alterspflege gesammelt haben.

Wir bieten dir eine spannende und herausfordernde Tätigkeit in einem freundlichen und professionellen Arbeitsumfeld. Du wirst die Möglichkeit haben, dich fachlich weiterzuentwickeln und von attraktiven Weiterbildungsmöglichkeiten zu profitieren. 

Wenn du bereit bist, einen positiven Beitrag zur Gesundheit und zum Wohlbefinden unserer Patienten zu leisten, dann zögere nicht und bewirb dich noch heute bei !

Bitte sende deine vollständigen Bewerbungsunterlagen, inklusive Lebenslauf und Zeugnissen, an die folgende Adresse:

 
Bahnhofstrasse 12
9630 Wattwil
Schweiz

Wir freuen uns darauf, dich kennenzulernen und von deinen Fähigkeiten zu profitieren!",Gesundheitswesen,Wattwil,9630,3467.5,38.0,29 Nov 2023,13
35,Handwerk & Auf-/Abbau,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit. Handwerkliches Geschick von Vorteil. Die Aufgaben können von einfachen Handlangertätigkeiten (z.B. Mobiliaraufbau), bis zu handwerklichen Tätigkeiten reichen.","Für unser Unternehmen, , suchen wir Montagemitarbeiter, die sich auf Dach- und Fassadenarbeiten spezialisiert haben.

Die Hauptanforderungen für diese Position sind:

- Erfahrung in der Montage von Dach- und Fassadensystemen
- Schwindelfreiheit und die Fähigkeit, in großen Höhen zu arbeiten
- Kenntnisse in der Verwendung von Werkzeugen und Maschinen für Montagearbeiten
- Teamfähigkeit und die Fähigkeit, effektiv mit anderen Mitarbeitern zu kommunizieren
- Bereitschaft, bei Bedarf Überstunden zu leisten
- Hohe Zuverlässigkeit und Pünktlichkeit

Als Teil unseres Teams werden Sie an verschiedenen Projekten beteiligt sein, bei denen Montagearbeiten an Dächern und Fassaden durchgeführt werden. Ihre Hauptaufgaben umfassen das Installieren und Montieren von Dach- und Fassadensystemen, das Überprüfen von Materialbeständen und die Abstimmung mit anderen Teammitgliedern, um sicherzustellen, dass die Arbeiten termingerecht abgeschlossen werden.

Wir bieten eine wettbewerbsfähige Vergütung, ein dynamisches Arbeitsumfeld und die Möglichkeit, sich weiterzuentwickeln. Wenn Sie über die erforderlichen Fähigkeiten und Erfahrungen verfügen und bereit sind, Teil unseres Teams zu werden, bewerben Sie sich noch heute bei der !",Promotion / Event,Balgach,9436,756.0,28.0,29 Nov 2023,3
36,Produktionsmitarbeiter/in,,,Mithilfe bei Fondueproduktion und abfüllen.,,Bülach,8180,989.4,29.1,29 Nov 2023,4
37,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","Zur Verstärkung unseres Teams im Bereich Auszeichnung/Etikettierung suchen wir per sofort befristet bis 31. Dezember 2022, am Standort Hochdorf, eine motivierte und engagierte Lageraushilfe 60% - 100% (m/w/d).

Der Arbeitseinsatz beginnt jeweils um 06:30/07:00 Uhr. 

Deine Verantwortung
• Du erledigst diverse Lagerarbeiten im Zusammenhang mit der Abteilung AZO (Auszeichnung der Verkaufsware, Etiketten einbringen)
• Du sortierst und entsorgen das Verpackungsmaterials
• Du haltest die Ordnung-, Sauberkeit- und Sicherheitsstandards einen

Ihr Profil
• Du hast idealerweise bereits Berufserfahrung im Lager
• Du hast gute bis sehr gute Deutschkenntnisse in Wort und Schrift
• Du bist vielseitig einsetzbar, packst gerne mit an und arbeitest gerne im Team
• Du hast eine schnelle Auffassungsgabe und denkst vernetzt
• Du fühlst dich körperlich fit

Unser Angebot
• Eine Vielfalt an Möglichkeiten, Aufgaben, Positionen und Herausforderungen – welche ist Deine?
• Raum für Ambitionen und kreative Ideen. Die Chance aktiv mitzugestalten.
• Beruflich und persönlich täglich zu wachsen. Vorankommen. Weiterkommen.
• Ein attraktives Gesamtpaket aus Personalrabatten, Mitarbeiterkonditionen und Sozialleistungen.
• Als Teil des Teams mit Stolz und Engagement gemeinsam Erfolge realisieren.",Promotion / Event,Hochdorf,6280,3798.9,24.12,29 Nov 2023,18
38,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Koch/Köchin gesucht!

Deine Aufgaben:
- Mise en Place vorbereiten
- Produktion von kalten und warmen Speisen
- Anrichten
- Allgemeine Aufräum- und Reinigungsarbeiten

Deutsch sprechen und verstehen ist ein Muss!
Ende des Einsatzes ist variabel +/- 1 Stunde

Wir freuen uns auf dein Interesse!",Gastronomie / Hotel,Männedorf,8708,742.5,33.0,29 Nov 2023,3
39,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","Suchen Sie eine spannende Herausforderung im Bereich Logistik und Lagerhaltung? Dann bewerben Sie sich jetzt als engagierter Logistikmitarbeiter/Lagerist/Allrounder beim in !

Als Mitglied unseres dynamischen Teams übernehmen Sie eine wichtige Rolle in der Annahme und Verteilung von Waren, kontrollieren den Bestand und führen verschiedene Lagerarbeiten durch. Erfahrungen im Umgang mit Deichselgeräten sind von Vorteil, aber nicht zwingend erforderlich. Sie sollten eine gute körperliche Verfassung, Ordnungssinn, Sauberkeit und Teamfähigkeit mitbringen. Auch Erfahrung im Lagerbereich und ein freundliches Auftreten gegenüber Kunden sind von Vorteil.

Die Arbeitszeit kann in Absprache mit einem flexiblen Startpunkt von 6 Uhr bis 8 Uhr vereinbart werden. Es ist wichtig, dass Sie keine Scheu vor der Arbeit in der Höhe haben.

Als Logistikmitarbeiter/Lagerist/Allrounder haben Sie die Chance, in einem anspruchsvollen und dynamischen Arbeitsumfeld zu arbeiten, das auf die Bedürfnisse unserer Kunden ausgerichtet ist. Wir bieten Ihnen eine wettbewerbsfähige Entlohnung sowie ein umfassendes Schulungs- und Weiterbildungsprogramm, um sicherzustellen, dass Sie in Ihrer Rolle erfolgreich sind. Bitte beachten Sie, dass das Verwenden von Handys während der Arbeitszeit untersagt ist.

Wenn Sie an einer teamorientierten Position interessiert sind, die Herausforderungen bietet und bei der Sie Ihre Fähigkeiten verbessern und erweitern können, dann bewerben Sie sich noch heute! Wir freuen uns darauf, von Ihnen zu hören.",Promotion / Event,Moosseedorf,3302,229.14,25.46,29 Nov 2023,3
40,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","Unterstütze uns übergangsweise im Lager und bei Installationen - Haupttätigkeiten: Kommissionieren, Warenannahme, Lagerbearbeitung",Promotion / Event,Zürich,8045,225.0,30.0,29 Nov 2023,1
