Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
842,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Du bist eine aufgestellte und herzliche Persönlichkeit, welche aus Leidenschaft Gastgeber ist. Mit viel Freude und Engagement verwöhnst du unsere Gäste, behältst den Überblick und hast immer ein Lächeln im Gesicht. 

Dein Einsatz wird in der Gästebetreuung sein. Du begrüsst, betreust und verabschiedest unsere Gäste und sorgst mit deiner charmanten Art für einen unvergesslichen Aufenthalt. Zu deinen Aufgaben gehören die Gästebetreuung, eine saubere und aufgefüllte Station sowie eine super Teamarbeit. 

Das erwarten wir von Dir:

• Berufserfahrung als Commis de Rang in der gehobenen Gastronomie
• Gute mündliche und schriftliche Sprachenkenntnisse in Deutsch und Englisch, jede weitere Sprache von Vorteil
• Gute Produktekenntnisse (Wein, Spirituosen, Käse)
• Ein Verkaufsflair und gute organisatorische Fähigkeiten
• Gute Umgangsformen und Rhetorik, welche dem Niveau eines Erstklasshotels entsprechen

Die angegebene Einsatzzeit kann +/- um eine Stunde variieren, abhängig vom Gästevolumen.",Gastronomie / Hotel,Zürich,8001,344.0,32.0,7 Dec 2023,1
843,Sozialpädagoge/in HF,,,"Bitte nur bewerben, wenn Bereitschaft zu mehreren Diensten im November / Dezember vorhanden ist.

Sie begleiten 10 Bewohner*innen in Aussenwohngruppen in Horgen in ihrem Lebensalltag. 

Ihr Gestaltungsraum: 
- Fachliche Begleitung von bereits sehr selbständigen Klient*innen in einem interdisziplinären Team
-  Einheiten 
- Mitwirken beim Verbessern und Erhalten der Lebensqualität
- Vielfältiges und abwechslungsreiches Betreuungsangebot
- Förderung der Selbständigkeit und der Selbstbestimmung
- Gewährleisten eines kontinuierlichen Informationsflusses und eines reibungslosen Betriebsablaufs
- Einhalten der Vorschriften zur Hygiene, Betriebssicherheit und zum Gesundheitsschutz
- Administrative Tätigkeiten

Ihr Beitrag:
- Abgeschlossene Berufsausbildung (HF oder FH), Erfahrung mit Menschen mit kognitiver Beeinträchtigung bzw. psychischer Beeinträchtigung oder Interesse an diesem Berufsfeld
- Berufserfahrung im agogischen Bereich oder im Betreuen von Menschen mit Beeinträchtigungen
- Gute IT-Anwenderkenntnisse
- Empathie, Team- und dynamische Kommunikationsfähigkeit sowie eine hohe Dienstleistungsorientierung
- Selbständiges, professionelles, Handlungs- und Lösungsorientiertes Arbeiten ist dein Stil
- Willen und Fähigkeit, etwas Positives zu bewirken
- Bereitschaft mehrheitlich am Nachmittag und Abend sowie ein Wochenende im Monat zu arbeiten und den Willen Bewohner und Team wo nötig flexibel zu unterstützen
- Humor und Inspiration

Ihr Verdienst:
- Grosse Gestaltungsfreiheit dank flacher Hierarchie
- Stabiles, offenes Team
- Respektvoller Umgang und eine offene Kommunikation
- Chancengleichheit
- Gute Sozialleistungen
- Arbeitsort mit Seeblick und optimaler Verkehrsbindung
- keine geteilten Dienste und kein Nachtpikett

Bitte nur bewerben, wenn Bereitschaft zu mehreren Diensten im November / Dezember vorhanden ist.",Gesundheitswesen,Horgen,8810,900.0,45.0,7 Dec 2023,4
845,Koch/Köchin,Ungelernt,Hobby-Koch/Köchin mit Freude am Kochen und an der Verarbeitung von Lebensmitteln. Teamfähigkeit ist Voraussetzung.,"Für einen spannenden Anlass in der suchen wir noch Unterstützung in der Küche.
Deine Aufgaben: Mithilfe beim Vorbereiten, Anrichten und Schicken der Speisen, verschiedene Reinigungsarbeiten
Deine Kompetenzen: Freundlich, aufgestellt und motiviert
Erfahrung in der Küche von Vorteil.
Verpflegung während der Pause wird kostenlos zur Verfügung gestellt. Bitte komme jedoch verpflegt zum Einsatz.
Der Einsatz findet in der statt. Treffpunkt ist beim Tor 21 hinter der , zwischen der Halle 1+2

ACHTUNG: Es gibt keine Parkmöglichkeiten vor Ort. Bitte mit der ÖV anreisen.",Gastronomie / Hotel,Luzern,6005,159.5,29.0,7 Dec 2023,1
846,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Koch gerne auch zur Festanstellung
Besonderheiten: Fischküche",Gastronomie / Hotel,Heiden,9405,1653.75,35.0,7 Dec 2023,10
848,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Du garantierst einen freundlichen und symphatischen Service für unsere Gäste und hast folgende Aufgaben:

Empfehlen und Beratung von Getränke und Speisen
Getränke und Speiseservice
Informieren über das aktuelle Tagesangebot
Allgemeine Reinigungsarbeiten im Restaurant",Gastronomie / Hotel,Arbon,9320,535.5,25.5,7 Dec 2023,4
849,Pflegefachmann/frau HF dipl. (angepasste Ausbildungen),Gelernt,Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein. Die NAREG-Nr. ist im Lebenslauf zu erwähnen.,"Die AG ist ein politisch und religiös neutrales Unternehmen der Gruppe, das sich auf die Betreuung, Unterbringung und Integration von Asylsuchenden und Flüchtlingen in der Schweiz spezialisiert hat. Dabei ist sie kompetente Partnerin von Bund, Kantonen und Gemeinden.

Für unsere Kollektivunterkunft am Standort xy suchen wir Pflegefachperson 

Ihre Herausforderungen
• Verantwortlich für die medizinische Betreuung der uns anvertrauten Asylsuchenden
• Triage-Funktion
• Führen der Hausapotheke
• Sicherstellung der medizinischen Grundversorgung
• Kontrollierte Medikamentenabgabe
• Kontaktperson für Ärzte und Spitäler
• Begleiten der Arztvisite
• Medizinische Dokumentation der Krankheitsfälle
• Gesundheitliche Aufklärung und Beratung der Asylsuchenden sowie Schulung unserer Mitarbeitenden
• Sicherstellung der medizinischen Administration
• Verantwortung für die Kontrolle der Hygienevorschriften

Ihr Profil
• Abgeschlossene Pflegefachausbildung HF, DNII oder eine anerkannte gleichwertige Ausbildung
• Mehrjährige Berufserfahrung im Akutbereich
• Hohe Beratungs- und Kommunikationskompetenz
• Gute administrative Fähigkeiten
• Belastbarkeit und hohe Sozialkompetenzen
• Kenntnisse im Bereich Migration oder Bereitschaft, diese zu erwerben
• Sehr gute Deutschkenntnisse (Niveau C1), gute Englisch- oder Französischkenntnisse (Niveau B1), weitere asylrelevante Sprache von Vorteil
• Hohes Mass an Flexibilität

Für den Ihnen anvertrauten Aufgabenbereich setzen Sie sich initiativ und vollumfänglich ein. Zu Ihren Stärken gehören ein Durchsetzungsvermögen und selbständiges Arbeiten. Eine hohe Arbeitsqualität und konsequenter - und Dienstleistungsgedanke sind für Sie selbstverständlich. Sie kommunizieren geschickt, ihre positive Lebenseinstellung ist motivierend und fördert die Zusammenarbeit. Beratungs- und hohe Sozialkompetenz sowie sicheres Auftreten runden Ihr Profil ab.",Gesundheitswesen,Allschwil,4123,440.0,55.0,8 Dec 2023,1
850,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bearbeiten von Kundenbestellungen und –reklamationen
Durführung von Degustationen
Kontrolle der Wareneingänge, Produkte und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Lebensmittel
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Luzern,6002,2294.04,27.31,8 Dec 2023,12
851,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.",,Detailhandel / Logistik,Lausanne,1003,2017.71,25.46,8 Dec 2023,11
852,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.",,Detailhandel / Logistik,Lausanne,1003,1992.25,25.46,8 Dec 2023,11
853,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Möglichkeit zur Festanstellung

Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bearbeiten von Kundenbestellungen und –reklamationen
Durführung von Degustationen
Kontrolle der Wareneingänge, Produkte und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Verkaufserfahrung im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Lebensmittel
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -Zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 09:00-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Luzern,6002,1966.32,27.31,8 Dec 2023,12
854,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der 
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Kontrolle der Wareneingänge
Sicherstellung der Lagerordnung
Rayonpflege sowie der Bestände

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 09:00-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Luzern,6002,1833.12,25.46,8 Dec 2023,8
855,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bearbeiten von Kundenbestellungen und –reklamationen
Durführung von Degustationen
Kontrolle der Wareneingänge, Produkte und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Verkaufserfahrung im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Lebensmittel
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 09:00-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Luzern,6002,1857.08,27.31,8 Dec 2023,8
856,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der 
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Kontrolle der Wareneingänge
Sicherstellung der Lagerordnung
Rayonpflege sowie der Bestände

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 09:00-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Luzern,6002,3666.24,25.46,8 Dec 2023,16
857,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Du bist eine aufgestellte und herzliche Persönlichkeit, welche aus Leidenschaft Gastgeber ist. Mit viel Freude und Engagement verwöhnst du unsere Gäste, behältst den Überblick und hast immer ein Lächeln im Gesicht. 

Dein Einsatz wird in der Gästebetreuung sein. Du begrüsst, betreust und verabschiedest unsere Gäste und sorgst mit deiner charmanten Art für einen unvergesslichen Aufenthalt. Zu deinen Aufgaben gehören die Gästebetreuung, eine saubere und aufgefüllte Station sowie eine super Teamarbeit. 

Das erwarten wir von Dir:

• Berufserfahrung als Commis de Rang in der gehobenen Gastronomie
• Gute mündliche und schriftliche Sprachenkenntnisse in Deutsch und Englisch, jede weitere Sprache von Vorteil
• Gute Produktekenntnisse (Wein, Spirituosen, Käse)
• Ein Verkaufsflair und gute organisatorische Fähigkeiten
• Gute Umgangsformen und Rhetorik, welche dem Niveau eines Erstklasshotels entsprechen

Die angegebene Einsatzzeit kann +/- um eine Stunde variieren, abhängig vom Gästevolumen.",Gastronomie / Hotel,Zürich,8001,288.0,32.0,8 Dec 2023,1
858,Service Gastronomie,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Spezialist für Gastronomie mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsattest (EBA) und weniger als drei Jahren Berufserfahrung im Referenzsektor.,"für einen privaten Event im DAS ZELT in Bern suchen wir dich für den Essens- und Getränkeservice, diverse Ab- und Aufräumarbeiten und Reinigungsarbeiten",Gastronomie / Hotel,Bern,3014,705.0,30.0,8 Dec 2023,3
859,Promoter/in (Berater/in),,,"Wir sind auf der Suche nach motivierten und zuverlässigen Promotern/innen, für eine Verkaufspromotion für nikotin- und tabakhaltige Produkte.

Anforderungen: Du musst fliessend Deutsch sprechen
Mindestalter: 21 Jahre
Schulung: Vor dem Einsatz ist eine obligatorische Schulung abzuschliessen (wird nach dem ersten Einsatz ausbezahlt) 
Reporting: Es gibt ein Reporting auszufüllen, vor, während und nach deiner Schicht
Datenerfassung: Die Daten der Kunden sind zu erfassen

Wir freuen uns auf deine Bewerbung.",Promotion / Event,Schwerzenbach,8603,312.0,26.0,8 Dec 2023,3
860,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Sie sind auf der Suche nach einer aufregenden und abwechslungsreichen Tätigkeit im Bereich der Gastronomie? Dann kommen Sie zu und werden Sie Teil unseres Teams! Wir suchen derzeit motivierte Mitarbeiter für unser Sitting Dinner .

Ihre Aufgaben umfassen:
- Servieren von Essen und Getränken an die Gäste
- Ab- und Aufräumarbeiten während und nach der Veranstaltung
- Sicherstellen eines reibungslosen Ablaufs und einer angenehmen Atmosphäre
- Tragen von bis zu 3 Tellern gleichzeitig

Wir bieten Ihnen einen spannenden und temporären Job in einem renommierten Unternehmen im Bereich . Sie haben die Möglichkeit, Teil eines dynamischen und engagierten Teams zu werden und wertvolle Erfahrungen in der Gastronomie zu sammeln. 

Für diese Position ist es von Vorteil, wenn Sie bereits Erfahrung im Service-Bereich haben und in der Lage sind, mit einem hohen Maß an Professionalität und Aufmerksamkeit zu arbeiten. Flexibilität, Teamfähigkeit und ein freundliches Auftreten sind ebenfalls erwünscht.

Wir freuen uns auf Ihre Bewerbung und darauf, Sie bei willkommen zu heißen!",Gastronomie / Hotel,Lenzburg,5600,210.0,30.0,8 Dec 2023,1
861,Service Gastronomie,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Spezialist für Gastronomie mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsattest (EBA) und weniger als drei Jahren Berufserfahrung im Referenzsektor.,"Wir suchen erfahrene Kellner/Innen für Bankettservice in wunderschönen altehrwürdigen Räumlichkeiten mitten im Herzen von Bern 
Deine Aufgaben: 
Aperoservice mit Wein und Häppli, eigene Station mit ca. 20 Personen, Mineral- und Weinservice, Tellerservice Lawine

Deine Schlüsselkompetenzen: 
Erfahrung im Gastgewerbe, Freundlichkeit und Aufgeschlossenheit, starke Kundenorientierung, Spass am Kellnern",Gastronomie / Hotel,Bern,3011,169.0,26.0,8 Dec 2023,1
863,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir suchen Servicemitarbeitende für unsere Events.

Profil
- Erfahrung in der gehobenen, anspruchsvollen Gastronomie 
- Freundliche und aufgeschlossene Persönlichkeit 
- Kunden- und dienstleistungsorientiert
- Spass an der Arbeit und Durchhaltevermögen

Aufgaben
- Professionelles Vorbereiten der Mise en Place 
- Unterstützung beim Event: Flying Service, Gala Dinner oder Standing Lunch 
- Diverse Aufräum-, Vorbereitungs- und Reinigungsarbeiten

Wichtig
- Je nach Gästeaufkommen können die Einsatz- und Pausenzeiten variieren.",Gastronomie / Hotel,Bottmingen,4103,743.75,35.0,8 Dec 2023,3
864,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Wir suchen zwei aufgestellte Personen, die an unserer Staffparty helfen und unser Team bei der Endreinigung unterstützen.

Zu den Aufgaben gehören:
Getränkeausschank und Zubereitung von klassischen Cocktails/Drinks
Allgemeine Unterstützung während des Abends
Diverse Aufräum- und Reinigungsarbeiten",Gastronomie / Hotel,Zürich,8002,146.4,25.46,8 Dec 2023,1
865,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bearbeiten von Kundenbestellungen und –reklamationen
Durführung von Degustationen
Kontrolle der Wareneingänge, Produkte und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Verkaufserfahrung im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Lebensmittel
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 09:00-20:00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Bern,3001,2784.0,29.0,9 Dec 2023,12
866,Promoter/in (Berater/in),,,"Wir suchen starke Verkaufspromotor für unseren Kunden .

Die Aufgabe ist es AKTIV Geschenkboxen ( – Erlebnisboxen) in verschiedenen Preiskategorien zu verkaufen.

Du hast ein sicheres und sympathisches Auftreten, bist gut im Verkaufen und gehst gerne auf Menschen zu, dann bist du die/der Richtige für uns. 

Du erhältst Schulungsunterlagen über die Produkte und alle Infos zum Verkaufsort per Mail und wir stehen für Fragen zur Verfügung. 

Ziel: (neue) Produkte bekannt machen, bekannt machen, Verkaufen!

Aufgaben:
- Den Kunden Smartboxen erkläre, die richtige empfehlen je nach Wunsch der Kunden, Smartboxen verkaufen
- Den FD1 und FD2 Aufsteller ( -Display) vom Manor Kundendienst-Mitarbeiter verlangen, auffüllen und zur Promotionsfläche bringen. Am Ende der Promotion selbstständig wieder versorgen.
- Pausen einhalten in Absprache mit Manor",Promotion / Event,St. Gallen,9000,3410.0,27.5,9 Dec 2023,16
867,Kassenmitarbeiter/in,,,"Verkauf und Abrechnung von Eintritten an Tagesgäste
Einkassieren und Abrechnen von Nachzahlungen der Besucher an der Ausgangskasse
Reinigen und Einsortieren der benutzen Chiparmbänder
Begleiten der Besucher in den Spa oder die Garderoben

Bei hohem Gästeaufkommen kann die Schicht verlängert werden.",Gastronomie / Hotel,Bern,3027,2187.0,27.0,9 Dec 2023,9
868,Promoter/in (Berater/in),,,"Wir sind auf der Suche nach motivierten und zuverlässigen Promotern/innen, für eine Verkaufspromotion für nikotinhaltige Produkte.

Anforderungen: Du musst fliessend Deutsch sprechen
Mindestalter: 21 Jahre
Schulung: Vor dem Einsatz ist eine obligatorische Schulung abzuschliessen (wird nach dem ersten Einsatz ausbezahlt) 
Reporting: Es gibt ein Reporting auszufüllen, vor, während und nach deiner Schicht
Datenerfassung: Die Daten der Kunden sind zu erfassen

Wir freuen uns auf deine Bewerbung.",Promotion / Event,Suhr,5034,104.0,26.0,9 Dec 2023,1
869,Promoter/in (Berater/in),,,"Wir sind auf der Suche nach motivierten und zuverlässigen Promotern/innen, für eine Verkaufspromotion für nikotin- und tabakhaltige Produkte.

Anforderungen: Du musst fliessend Deutsch sprechen
Mindestalter: 21 Jahre
Schulung: Vor dem Einsatz ist eine obligatorische Schulung abzuschliessen (wird nach dem ersten Einsatz ausbezahlt) 
Reporting: Es gibt ein Reporting auszufüllen, vor, während und nach deiner Schicht
Datenerfassung: Die Daten der Kunden sind zu erfassen

Wir freuen uns auf deine Bewerbung.",Promotion / Event,Wünnewil-Flamatt,3175,208.0,26.0,9 Dec 2023,2
870,Service Gastronomie,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Spezialist für Gastronomie mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsattest (EBA) und weniger als drei Jahren Berufserfahrung im Referenzsektor.,"für ein Dinner im DAS ZELT in Bern suchen wir dich zur Mithilfe im Service für Mise en Place Arbeiten, Essen- und Getränkeservice, Tische Abräumen und diverse Reinigungsarbeiten.",Gastronomie / Hotel,Bern,3014,2085.0,30.0,9 Dec 2023,11
