Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
971,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Altstätten,9450,265.32,24.12,29 Dec 2023,2
973,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Gossau,9200,265.32,24.12,29 Dec 2023,2
974,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Wattwil,9630,265.32,24.12,29 Dec 2023,2
975,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Mönchaltorf,8617,343.71,25.46,29 Dec 2023,2
976,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Schaffhausen,8207,301.5,24.12,29 Dec 2023,2
977,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Frauenfeld,8500,301.5,24.12,29 Dec 2023,2
979,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Uster,8610,337.35,25.46,29 Dec 2023,2
980,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Ilanz/Glion,7130,271.35,24.12,29 Dec 2023,2
981,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Rümlang,8153,343.71,25.46,29 Dec 2023,2
982,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Volketswil,8604,337.35,25.46,29 Dec 2023,2
983,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Kreuzlingen,8280,325.62,24.12,29 Dec 2023,2
984,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Dübendorf,8600,318.25,25.46,29 Dec 2023,2
985,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Reinach,5734,313.56,24.12,29 Dec 2023,2
986,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Sirnach,8370,325.62,24.12,29 Dec 2023,2
987,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Glarus Nord,8752,313.56,24.12,29 Dec 2023,2
988,Promoter/in (Berater/in),,,"Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Promotion / Event,Gebenstorf,5412,313.56,24.12,29 Dec 2023,2
989,Promoter/in (Berater/in),,,"Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Promotion / Event,Lausen,4415,330.98,25.46,29 Dec 2023,2
990,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Sempach-Station,6203,283.41,24.12,29 Dec 2023,2
991,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Wetzikon,8620,330.98,25.46,29 Dec 2023,2
992,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Wohlen,5610,313.56,24.12,29 Dec 2023,2
993,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Aesch,4147,330.98,25.46,29 Dec 2023,2
994,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Otelfingen,8112,330.98,25.46,29 Dec 2023,2
